Step       0 (bc0.0)s   | [R_te] min: 992.28          max: 1002.62        Avg: 997.72 (1.12)       | [MSE_tr]  0.2187    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step   29000 (bc18.7)s  | [R_te] min: 343.38          max: 3437.21        Avg: 1336.53 (398.50)    | [MSE_tr]  0.1039    | w_noise: [0.001 0.001 0.002 0.006 0.015 0.057 0.074 0.199 0.261 0.287]
Step   30000 (bc19.0)s  | [R_te] min: 463.23          max: 3995.68        Avg: 2330.12 (416.23)    | [MSE_tr]  0.1037    | w_noise: [0.001 0.001 0.002 0.006 0.015 0.057 0.074 0.198 0.261 0.286]
Step   31000 (bc18.8)s  | [R_te] min: 443.94          max: 3369.55        Avg: 1958.04 (385.12)    | [MSE_tr]  0.1031    | w_noise: [0.001 0.001 0.002 0.006 0.015 0.057 0.074 0.199 0.262 0.286]
Step   32000 (bc18.6)s  | [R_te] min: 431.00          max: 3524.95        Avg: 1715.08 (373.48)    | [MSE_tr]  0.1024    | w_noise: [0.001 0.001 0.002 0.006 0.015 0.057 0.073 0.199 0.262 0.284]
Step   33000 (bc18.7)s  | [R_te] min: 333.48          max: 3445.79        Avg: 2247.96 (399.18)    | [MSE_tr]  0.1021    | w_noise: [0.001 0.001 0.002 0.006 0.015 0.056 0.073 0.198 0.261 0.282]
Step   34000 (bc18.2)s  | [R_te] min: 132.83          max: 3206.53        Avg: 1582.34 (368.96)    | [MSE_tr]  0.1018    | w_noise: [0.001 0.001 0.001 0.006 0.015 0.056 0.073 0.197 0.261 0.283]
Step   35000 (bc18.7)s  | [R_te] min: 483.96          max: 3639.47        Avg: 2091.18 (350.92)    | [MSE_tr]  0.1017    | w_noise: [0.001 0.001 0.001 0.006 0.015 0.056 0.073 0.196 0.259 0.283]
Step   36000 (bc18.8)s  | [R_te] min: 369.68          max: 1446.95        Avg: 700.23 (124.65)     | [MSE_tr]  0.1010    | w_noise: [0.001 0.001 0.001 0.006 0.014 0.056 0.073 0.197 0.259 0.284]
Step   37000 (bc18.9)s  | [R_te] min: 466.78          max: 2762.99        Avg: 963.85 (218.11)     | [MSE_tr]  0.1005    | w_noise: [0.001 0.001 0.001 0.006 0.014 0.056 0.073 0.197 0.259 0.283]
Step   38000 (bc18.6)s  | [R_te] min: 331.61          max: 3177.43        Avg: 908.02 (266.85)     | [MSE_tr]  0.1004    | w_noise: [0.001 0.001 0.001 0.006 0.014 0.055 0.073 0.196 0.259 0.283]
Step   39000 (bc18.7)s  | [R_te] min: 320.27          max: 3459.84        Avg: 2316.37 (405.08)    | [MSE_tr]  0.1000    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.055 0.073 0.196 0.260 0.283]
Step   40000 (bc18.6)s  | [R_te] min: 447.32          max: 3927.98        Avg: 2569.66 (413.30)    | [MSE_tr]  0.0995    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.055 0.072 0.195 0.259 0.282]
Step   41000 (bc18.7)s  | [R_te] min: 363.05          max: 3654.54        Avg: 1861.56 (385.75)    | [MSE_tr]  0.0992    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.054 0.072 0.196 0.260 0.283]
Step   42000 (bc18.7)s  | [R_te] min: 281.13          max: 3692.38        Avg: 2060.40 (392.69)    | [MSE_tr]  0.0989    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.054 0.072 0.197 0.259 0.283]
Step   43000 (bc18.6)s  | [R_te] min: 405.57          max: 3127.79        Avg: 1448.36 (344.97)    | [MSE_tr]  0.0988    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.054 0.072 0.196 0.260 0.282]
Step   44000 (bc18.6)s  | [R_te] min: 383.82          max: 3049.14        Avg: 1674.62 (294.11)    | [MSE_tr]  0.0986    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.054 0.072 0.196 0.259 0.283]
Step   45000 (bc19.0)s  | [R_te] min: 470.17          max: 3285.98        Avg: 1323.33 (317.54)    | [MSE_tr]  0.0982    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.072 0.196 0.259 0.283]
Step   46000 (bc18.9)s  | [R_te] min: 459.32          max: 2946.49        Avg: 1562.79 (320.75)    | [MSE_tr]  0.0980    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.071 0.197 0.260 0.282]
Step   47000 (bc18.8)s  | [R_te] min: 1906.58         max: 3299.10        Avg: 2715.99 (122.72)    | [MSE_tr]  0.0975    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.071 0.196 0.258 0.282]
Step   48000 (bc18.9)s  | [R_te] min: 492.79          max: 3213.86        Avg: 1872.74 (279.93)    | [MSE_tr]  0.0973    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.071 0.196 0.257 0.282]
Step   49000 (bc18.8)s  | [R_te] min: 336.94          max: 3319.42        Avg: 2172.15 (394.00)    | [MSE_tr]  0.0972    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.071 0.197 0.257 0.281]
Step   50000 (bc18.7)s  | [R_te] min: 286.45          max: 2622.18        Avg: 1316.71 (291.47)    | [MSE_tr]  0.0969    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.197 0.257 0.282]
Step   51000 (bc18.5)s  | [R_te] min: 427.46          max: 3785.17        Avg: 2520.76 (315.64)    | [MSE_tr]  0.0966    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.195 0.256 0.280]
Step   52000 (bc18.8)s  | [R_te] min: 539.92          max: 3500.56        Avg: 2573.71 (287.04)    | [MSE_tr]  0.0962    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.195 0.255 0.278]
Step   53000 (bc18.8)s  | [R_te] min: 276.66          max: 3739.62        Avg: 2743.91 (290.88)    | [MSE_tr]  0.0960    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.194 0.257 0.278]
Step   54000 (bc18.8)s  | [R_te] min: 167.62          max: 2505.20        Avg: 1761.44 (247.31)    | [MSE_tr]  0.0957    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.193 0.257 0.277]
Step   55000 (bc18.6)s  | [R_te] min: 274.39          max: 3584.65        Avg: 1882.82 (398.09)    | [MSE_tr]  0.0957    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.052 0.070 0.194 0.255 0.279]
Step   56000 (bc18.7)s  | [R_te] min: 496.72          max: 3409.40        Avg: 2476.48 (330.07)    | [MSE_tr]  0.0957    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.052 0.070 0.194 0.255 0.279]
Step   57000 (bc18.7)s  | [R_te] min: 389.17          max: 3206.49        Avg: 2320.64 (311.37)    | [MSE_tr]  0.0951    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.053 0.070 0.193 0.256 0.279]
Step   58000 (bc18.7)s  | [R_te] min: 90.86           max: 3368.23        Avg: 2142.57 (355.21)    | [MSE_tr]  0.0949    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.070 0.192 0.256 0.280]
Step   59000 (bc18.6)s  | [R_te] min: 174.96          max: 3587.42        Avg: 2206.56 (295.21)    | [MSE_tr]  0.0946    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.070 0.192 0.256 0.280]
Step   60000 (bc18.7)s  | [R_te] min: 372.10          max: 3318.48        Avg: 1927.13 (354.39)    | [MSE_tr]  0.0946    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.070 0.191 0.256 0.278]
Step   61000 (bc18.7)s  | [R_te] min: 346.95          max: 3619.02        Avg: 2487.97 (336.76)    | [MSE_tr]  0.0944    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.070 0.192 0.257 0.279]
Step   62000 (bc18.7)s  | [R_te] min: 245.69          max: 3178.14        Avg: 1889.67 (334.91)    | [MSE_tr]  0.0944    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.070 0.191 0.256 0.281]
Step   63000 (bc18.7)s  | [R_te] min: 1325.80         max: 2607.38        Avg: 2067.79 (150.69)    | [MSE_tr]  0.0940    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.070 0.191 0.256 0.278]
Step   64000 (bc18.7)s  | [R_te] min: 299.71          max: 3615.39        Avg: 2149.14 (373.73)    | [MSE_tr]  0.0939    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.255 0.277]
Step   65000 (bc19.0)s  | [R_te] min: 128.15          max: 3388.26        Avg: 1967.38 (443.42)    | [MSE_tr]  0.0936    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.257 0.278]
Step   66000 (bc18.8)s  | [R_te] min: 581.96          max: 3276.06        Avg: 2057.76 (277.72)    | [MSE_tr]  0.0937    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.070 0.190 0.258 0.278]
Step   67000 (bc18.9)s  | [R_te] min: -64.71          max: 3567.65        Avg: 1753.64 (358.67)    | [MSE_tr]  0.0936    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.256 0.278]
Step   68000 (bc18.9)s  | [R_te] min: 234.97          max: 3195.49        Avg: 1812.68 (387.44)    | [MSE_tr]  0.0931    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.190 0.256 0.277]
Step   69000 (bc18.8)s  | [R_te] min: 298.70          max: 3454.70        Avg: 1917.98 (376.79)    | [MSE_tr]  0.0930    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.189 0.255 0.278]
Step   70000 (bc18.8)s  | [R_te] min: 930.14          max: 3090.37        Avg: 2180.47 (225.83)    | [MSE_tr]  0.0930    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.255 0.279]
Step   71000 (bc18.8)s  | [R_te] min: 1532.46         max: 3283.93        Avg: 2771.55 (168.55)    | [MSE_tr]  0.0928    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.190 0.256 0.280]
Step   72000 (bc18.8)s  | [R_te] min: 606.41          max: 3287.78        Avg: 2089.12 (275.46)    | [MSE_tr]  0.0928    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.190 0.256 0.279]
Step   73000 (bc18.8)s  | [R_te] min: 254.09          max: 3518.75        Avg: 1539.67 (370.44)    | [MSE_tr]  0.0925    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.191 0.255 0.280]
Step   74000 (bc18.9)s  | [R_te] min: 407.23          max: 3723.51        Avg: 2613.24 (365.01)    | [MSE_tr]  0.0923    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.191 0.254 0.280]
Step   75000 (bc18.9)s  | [R_te] min: 146.89          max: 3614.84        Avg: 2321.17 (346.76)    | [MSE_tr]  0.0921    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.255 0.279]
Step   76000 (bc18.9)s  | [R_te] min: 193.49          max: 3630.14        Avg: 2394.32 (369.68)    | [MSE_tr]  0.0920    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.253 0.279]
Step   77000 (bc18.9)s  | [R_te] min: 225.51          max: 3354.32        Avg: 1470.38 (314.37)    | [MSE_tr]  0.0921    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.254 0.278]
Step   78000 (bc18.8)s  | [R_te] min: 538.76          max: 3601.39        Avg: 2503.46 (248.12)    | [MSE_tr]  0.0920    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.256 0.278]
Step   79000 (bc18.9)s  | [R_te] min: 276.73          max: 3114.01        Avg: 1912.87 (362.67)    | [MSE_tr]  0.0917    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.256 0.277]
Step   80000 (bc19.0)s  | [R_te] min: 260.22          max: 3752.05        Avg: 1890.14 (398.22)    | [MSE_tr]  0.0919    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.255 0.276]
Step   81000 (bc18.9)s  | [R_te] min: 322.11          max: 3380.57        Avg: 1850.30 (342.08)    | [MSE_tr]  0.0916    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.191 0.255 0.276]
Step   82000 (bc18.8)s  | [R_te] min: 319.88          max: 3025.87        Avg: 1369.19 (288.76)    | [MSE_tr]  0.0917    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.192 0.256 0.277]
Step   83000 (bc18.9)s  | [R_te] min: 30.30           max: 3803.78        Avg: 2787.33 (373.73)    | [MSE_tr]  0.0913    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.192 0.255 0.279]
Step   84000 (bc18.9)s  | [R_te] min: 9.52            max: 3181.21        Avg: 1716.01 (387.73)    | [MSE_tr]  0.0911    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.191 0.255 0.278]
Step   85000 (bc18.9)s  | [R_te] min: 315.97          max: 3013.55        Avg: 1987.36 (290.06)    | [MSE_tr]  0.0911    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.191 0.254 0.278]
Step   86000 (bc18.7)s  | [R_te] min: 449.38          max: 3122.22        Avg: 2469.91 (253.78)    | [MSE_tr]  0.0908    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.255 0.278]
Step   87000 (bc18.7)s  | [R_te] min: 366.35          max: 3161.43        Avg: 1896.65 (308.64)    | [MSE_tr]  0.0909    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.256 0.278]
Step   88000 (bc19.2)s  | [R_te] min: 337.25          max: 2654.38        Avg: 1262.31 (251.08)    | [MSE_tr]  0.0908    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.255 0.276]
Step   89000 (bc19.0)s  | [R_te] min: 363.61          max: 3012.08        Avg: 2040.27 (291.03)    | [MSE_tr]  0.0910    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.191 0.255 0.275]
Step   90000 (bc19.3)s  | [R_te] min: 464.29          max: 3263.55        Avg: 1871.20 (320.96)    | [MSE_tr]  0.0905    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.256 0.275]
Step   91000 (bc18.8)s  | [R_te] min: 118.53          max: 3345.69        Avg: 1743.19 (360.36)    | [MSE_tr]  0.0906    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.068 0.190 0.256 0.276]
Step   92000 (bc18.6)s  | [R_te] min: 651.92          max: 3523.19        Avg: 2061.29 (311.44)    | [MSE_tr]  0.0902    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.256 0.276]
Step   93000 (bc18.9)s  | [R_te] min: 474.72          max: 3782.06        Avg: 2742.28 (326.51)    | [MSE_tr]  0.0903    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.255 0.274]
Step   94000 (bc18.8)s  | [R_te] min: 633.77          max: 3091.41        Avg: 1800.63 (240.91)    | [MSE_tr]  0.0903    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.255 0.274]
Step   95000 (bc18.6)s  | [R_te] min: 63.07           max: 3727.41        Avg: 2838.75 (348.19)    | [MSE_tr]  0.0902    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.255 0.275]
Step   96000 (bc18.6)s  | [R_te] min: 2046.05         max: 3525.12        Avg: 2967.89 (165.69)    | [MSE_tr]  0.0899    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.255 0.275]
Step   97000 (bc18.6)s  | [R_te] min: 238.26          max: 2896.84        Avg: 1591.20 (293.77)    | [MSE_tr]  0.0900    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.254 0.276]
Step   98000 (bc18.6)s  | [R_te] min: 409.15          max: 2978.01        Avg: 2013.31 (286.72)    | [MSE_tr]  0.0897    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.254 0.276]
Step   99000 (bc18.9)s  | [R_te] min: 1306.36         max: 3414.89        Avg: 2492.84 (203.13)    | [MSE_tr]  0.0897    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.191 0.253 0.276]
Step  100000 (bc18.7)s  | [R_te] min: 1107.79         max: 3688.76        Avg: 2112.04 (243.84)    | [MSE_tr]  0.0898    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.191 0.253 0.276]
Step  101000 (bc18.8)s  | [R_te] min: 274.96          max: 3732.90        Avg: 2372.18 (385.94)    | [MSE_tr]  0.0895    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.251 0.277]
Step  102000 (bc18.4)s  | [R_te] min: 177.61          max: 2536.32        Avg: 1382.09 (285.56)    | [MSE_tr]  0.0897    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.251 0.276]
Step  103000 (bc18.5)s  | [R_te] min: -37.10          max: 3694.40        Avg: 1948.09 (402.90)    | [MSE_tr]  0.0897    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.253 0.276]
Step  104000 (bc18.5)s  | [R_te] min: 77.33           max: 3156.19        Avg: 1440.17 (351.78)    | [MSE_tr]  0.0894    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.253 0.277]
Step  105000 (bc18.5)s  | [R_te] min: 275.62          max: 3438.00        Avg: 1738.23 (393.81)    | [MSE_tr]  0.0893    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.191 0.252 0.276]
Step  106000 (bc19.1)s  | [R_te] min: 1106.37         max: 3283.31        Avg: 2583.23 (192.20)    | [MSE_tr]  0.0890    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.068 0.190 0.252 0.277]
Step  107000 (bc18.4)s  | [R_te] min: 1339.52         max: 3285.04        Avg: 2760.81 (166.54)    | [MSE_tr]  0.0892    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.252 0.275]
Step  108000 (bc18.4)s  | [R_te] min: 62.67           max: 3479.74        Avg: 2319.26 (405.87)    | [MSE_tr]  0.0891    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.252 0.276]
Step  109000 (bc18.8)s  | [R_te] min: 102.25          max: 3166.33        Avg: 1914.08 (299.28)    | [MSE_tr]  0.0892    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.252 0.275]
Step  110000 (bc19.1)s  | [R_te] min: 141.04          max: 2887.34        Avg: 1167.00 (311.65)    | [MSE_tr]  0.0892    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.251 0.277]
Step  111000 (bc18.5)s  | [R_te] min: 118.48          max: 3827.27        Avg: 1948.67 (330.56)    | [MSE_tr]  0.0890    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.252 0.276]
Step  112000 (bc19.0)s  | [R_te] min: 515.63          max: 2682.48        Avg: 1710.83 (219.97)    | [MSE_tr]  0.0889    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.067 0.191 0.254 0.275]
Step  113000 (bc18.9)s  | [R_te] min: 338.04          max: 2323.70        Avg: 1047.65 (233.18)    | [MSE_tr]  0.0888    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.189 0.253 0.274]
Step  114000 (bc18.6)s  | [R_te] min: 433.19          max: 3238.22        Avg: 2386.79 (308.47)    | [MSE_tr]  0.0887    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.254 0.276]
Step  115000 (bc18.7)s  | [R_te] min: 244.58          max: 3539.82        Avg: 2574.39 (319.92)    | [MSE_tr]  0.0887    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.253 0.278]
Step  116000 (bc18.7)s  | [R_te] min: 94.31           max: 3769.91        Avg: 2003.11 (355.88)    | [MSE_tr]  0.0885    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.050 0.069 0.191 0.254 0.276]
Step  117000 (bc18.7)s  | [R_te] min: 369.71          max: 3452.53        Avg: 1309.26 (288.86)    | [MSE_tr]  0.0886    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.050 0.069 0.190 0.254 0.276]
Step  118000 (bc18.9)s  | [R_te] min: 162.40          max: 3352.58        Avg: 2002.22 (312.85)    | [MSE_tr]  0.0885    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.190 0.254 0.276]
Step  119000 (bc18.6)s  | [R_te] min: 107.58          max: 2773.46        Avg: 1397.28 (297.08)    | [MSE_tr]  0.0887    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.050 0.068 0.190 0.255 0.276]
