Step       0 (bc0.0)s   | [R_te] min: 986.00          max: 994.50         Avg: 988.87 (0.83)       | [MSE_tr]  0.2191    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step   11000 (bc18.4)s  | [R_te] min: 405.46          max: 1707.37        Avg: 653.93 (112.68)     | [MSE_tr]  0.1186    | w_noise: [0.020 0.020 0.020 0.023 0.032 0.082 0.101 0.237 0.301 0.319]
Step   12000 (bc18.3)s  | [R_te] min: 476.97          max: 2596.38        Avg: 1001.36 (215.30)    | [MSE_tr]  0.1174    | w_noise: [0.015 0.015 0.015 0.019 0.028 0.077 0.096 0.231 0.294 0.314]
Step   13000 (bc18.4)s  | [R_te] min: 448.99          max: 2437.79        Avg: 734.89 (180.61)     | [MSE_tr]  0.1162    | w_noise: [0.011 0.012 0.012 0.016 0.026 0.072 0.092 0.225 0.287 0.309]
Step   14000 (bc18.4)s  | [R_te] min: 287.97          max: 1858.12        Avg: 714.02 (142.30)     | [MSE_tr]  0.1154    | w_noise: [0.009 0.009 0.009 0.013 0.023 0.069 0.089 0.219 0.281 0.306]
Step   15000 (bc18.4)s  | [R_te] min: 287.04          max: 2641.82        Avg: 1004.93 (271.01)    | [MSE_tr]  0.1144    | w_noise: [0.007 0.007 0.007 0.012 0.022 0.067 0.086 0.215 0.277 0.303]
Step   16000 (bc18.4)s  | [R_te] min: 526.39          max: 3086.61        Avg: 1594.46 (330.33)    | [MSE_tr]  0.1131    | w_noise: [0.005 0.005 0.006 0.011 0.020 0.065 0.084 0.212 0.275 0.299]
Step   17000 (bc18.4)s  | [R_te] min: 338.05          max: 3717.61        Avg: 1094.41 (338.80)    | [MSE_tr]  0.1122    | w_noise: [0.004 0.004 0.005 0.010 0.019 0.064 0.082 0.209 0.274 0.297]
Step   18000 (bc18.4)s  | [R_te] min: 412.94          max: 2823.24        Avg: 944.47 (230.11)     | [MSE_tr]  0.1115    | w_noise: [0.003 0.004 0.004 0.009 0.019 0.062 0.081 0.207 0.273 0.295]
Step   19000 (bc18.3)s  | [R_te] min: 383.53          max: 3678.42        Avg: 1574.13 (394.15)    | [MSE_tr]  0.1103    | w_noise: [0.003 0.003 0.003 0.008 0.018 0.061 0.079 0.205 0.270 0.292]
Step   20000 (bc18.4)s  | [R_te] min: 427.43          max: 4058.88        Avg: 1519.77 (407.67)    | [MSE_tr]  0.1101    | w_noise: [0.002 0.003 0.003 0.008 0.017 0.060 0.078 0.205 0.267 0.288]
Step   21000 (bc18.4)s  | [R_te] min: 346.82          max: 651.51         Avg: 532.72 (22.43)      | [MSE_tr]  0.1091    | w_noise: [0.002 0.002 0.003 0.007 0.017 0.060 0.078 0.203 0.265 0.287]
Step   22000 (bc18.3)s  | [R_te] min: 184.59          max: 3304.00        Avg: 1164.61 (328.70)    | [MSE_tr]  0.1082    | w_noise: [0.002 0.002 0.002 0.007 0.016 0.059 0.077 0.201 0.266 0.289]
Step   23000 (bc18.4)s  | [R_te] min: 448.86          max: 3772.63        Avg: 1153.58 (397.66)    | [MSE_tr]  0.1078    | w_noise: [0.002 0.002 0.002 0.007 0.016 0.058 0.076 0.200 0.265 0.286]
Step   24000 (bc18.5)s  | [R_te] min: 399.18          max: 3370.36        Avg: 828.43 (269.73)     | [MSE_tr]  0.1070    | w_noise: [0.001 0.002 0.002 0.007 0.016 0.057 0.076 0.201 0.266 0.288]
Step   25000 (bc18.4)s  | [R_te] min: 397.82          max: 1606.67        Avg: 610.05 (106.05)     | [MSE_tr]  0.1062    | w_noise: [0.001 0.001 0.002 0.006 0.016 0.057 0.076 0.200 0.265 0.287]
Step   26000 (bc18.2)s  | [R_te] min: 230.41          max: 1494.04        Avg: 616.97 (102.72)     | [MSE_tr]  0.1058    | w_noise: [0.001 0.001 0.002 0.006 0.015 0.057 0.075 0.199 0.265 0.286]
Step   27000 (bc18.1)s  | [R_te] min: 501.49          max: 3870.80        Avg: 1919.36 (429.53)    | [MSE_tr]  0.1052    | w_noise: [0.001 0.001 0.002 0.006 0.015 0.057 0.075 0.199 0.264 0.285]
Step   28000 (bc18.4)s  | [R_te] min: 422.79          max: 1809.72        Avg: 633.77 (125.15)     | [MSE_tr]  0.1047    | w_noise: [0.001 0.001 0.001 0.006 0.015 0.056 0.074 0.200 0.262 0.286]
Step   29000 (bc18.2)s  | [R_te] min: 462.22          max: 3696.19        Avg: 1289.40 (396.21)    | [MSE_tr]  0.1042    | w_noise: [0.001 0.001 0.001 0.006 0.014 0.056 0.074 0.199 0.262 0.285]
Step   30000 (bc18.4)s  | [R_te] min: 192.10          max: 3835.16        Avg: 2036.87 (444.79)    | [MSE_tr]  0.1039    | w_noise: [0.001 0.001 0.001 0.006 0.014 0.055 0.074 0.198 0.262 0.284]
Step   31000 (bc18.3)s  | [R_te] min: 279.68          max: 3696.40        Avg: 1625.93 (472.16)    | [MSE_tr]  0.1031    | w_noise: [0.001 0.001 0.001 0.006 0.014 0.055 0.073 0.197 0.263 0.283]
Step   32000 (bc18.1)s  | [R_te] min: 386.29          max: 4048.68        Avg: 1126.94 (354.44)    | [MSE_tr]  0.1025    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.055 0.073 0.197 0.262 0.283]
Step   33000 (bc18.4)s  | [R_te] min: 272.04          max: 1636.98        Avg: 579.58 (114.88)     | [MSE_tr]  0.1021    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.055 0.073 0.195 0.259 0.284]
Step   34000 (bc18.3)s  | [R_te] min: 319.80          max: 1460.32        Avg: 547.12 (99.83)      | [MSE_tr]  0.1020    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.055 0.073 0.195 0.257 0.284]
Step   35000 (bc18.4)s  | [R_te] min: 398.16          max: 3861.50        Avg: 947.97 (312.12)     | [MSE_tr]  0.1013    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.055 0.073 0.195 0.257 0.283]
Step   36000 (bc18.7)s  | [R_te] min: 318.98          max: 3795.41        Avg: 943.43 (319.04)     | [MSE_tr]  0.1011    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.054 0.073 0.195 0.258 0.282]
Step   37000 (bc18.3)s  | [R_te] min: 373.14          max: 663.13         Avg: 477.98 (32.57)      | [MSE_tr]  0.1005    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.055 0.072 0.194 0.258 0.282]
Step   38000 (bc18.3)s  | [R_te] min: 147.78          max: 3944.16        Avg: 1754.17 (469.77)    | [MSE_tr]  0.1001    | w_noise: [0.001 0.001 0.001 0.005 0.014 0.054 0.072 0.194 0.257 0.283]
Step   39000 (bc18.7)s  | [R_te] min: 268.87          max: 3355.94        Avg: 994.45 (350.02)     | [MSE_tr]  0.0999    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.072 0.195 0.259 0.283]
Step   40000 (bc18.3)s  | [R_te] min: 178.71          max: 2710.35        Avg: 966.27 (271.43)     | [MSE_tr]  0.0995    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.072 0.194 0.258 0.282]
Step   41000 (bc18.3)s  | [R_te] min: 348.12          max: 3633.05        Avg: 1321.51 (341.02)    | [MSE_tr]  0.0993    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.071 0.195 0.258 0.283]
Step   42000 (bc18.4)s  | [R_te] min: 36.86           max: 3901.28        Avg: 1572.75 (455.59)    | [MSE_tr]  0.0987    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.071 0.195 0.259 0.283]
Step   43000 (bc18.3)s  | [R_te] min: 322.59          max: 611.61         Avg: 465.55 (29.99)      | [MSE_tr]  0.0986    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.071 0.194 0.258 0.282]
Step   44000 (bc18.2)s  | [R_te] min: 375.38          max: 3744.54        Avg: 1392.96 (387.97)    | [MSE_tr]  0.0982    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.071 0.194 0.258 0.282]
Step   45000 (bc18.4)s  | [R_te] min: 427.82          max: 4131.38        Avg: 2076.29 (463.03)    | [MSE_tr]  0.0982    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.072 0.196 0.257 0.281]
Step   46000 (bc18.3)s  | [R_te] min: 158.08          max: 2870.82        Avg: 728.00 (234.66)     | [MSE_tr]  0.0976    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.071 0.196 0.255 0.281]
Step   47000 (bc18.4)s  | [R_te] min: 147.27          max: 3758.51        Avg: 2120.26 (476.40)    | [MSE_tr]  0.0974    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.071 0.196 0.255 0.280]
Step   48000 (bc18.2)s  | [R_te] min: 338.65          max: 2212.10        Avg: 898.44 (198.56)     | [MSE_tr]  0.0968    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.054 0.071 0.196 0.256 0.280]
Step   49000 (bc18.3)s  | [R_te] min: 394.11          max: 3611.18        Avg: 1913.98 (373.74)    | [MSE_tr]  0.0968    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.071 0.194 0.256 0.279]
Step   50000 (bc18.4)s  | [R_te] min: 168.83          max: 3290.68        Avg: 1605.72 (392.05)    | [MSE_tr]  0.0963    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.071 0.193 0.257 0.280]
Step   51000 (bc18.3)s  | [R_te] min: 210.14          max: 2779.69        Avg: 1274.52 (297.30)    | [MSE_tr]  0.0965    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.071 0.194 0.258 0.280]
Step   52000 (bc18.3)s  | [R_te] min: 131.13          max: 3874.31        Avg: 1969.85 (528.58)    | [MSE_tr]  0.0963    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.194 0.257 0.278]
Step   53000 (bc18.4)s  | [R_te] min: 381.15          max: 3731.91        Avg: 2472.30 (401.24)    | [MSE_tr]  0.0956    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.194 0.257 0.278]
Step   54000 (bc18.4)s  | [R_te] min: 358.40          max: 3790.63        Avg: 1959.08 (445.63)    | [MSE_tr]  0.0955    | w_noise: [0.001 0.001 0.001 0.004 0.013 0.052 0.070 0.193 0.256 0.278]
Step   55000 (bc18.4)s  | [R_te] min: 383.83          max: 3510.55        Avg: 1784.80 (379.27)    | [MSE_tr]  0.0951    | w_noise: [0.001 0.001 0.001 0.004 0.013 0.052 0.070 0.193 0.257 0.278]
Step   56000 (bc18.3)s  | [R_te] min: 336.20          max: 3708.22        Avg: 2550.29 (362.57)    | [MSE_tr]  0.0950    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.052 0.070 0.192 0.258 0.278]
Step   57000 (bc18.3)s  | [R_te] min: 227.16          max: 3747.63        Avg: 1301.82 (435.46)    | [MSE_tr]  0.0948    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.053 0.070 0.191 0.256 0.279]
Step   58000 (bc18.3)s  | [R_te] min: 379.11          max: 3943.74        Avg: 1839.99 (395.17)    | [MSE_tr]  0.0947    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.192 0.256 0.278]
Step   59000 (bc18.4)s  | [R_te] min: 36.37           max: 2641.59        Avg: 1160.78 (298.72)    | [MSE_tr]  0.0945    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.192 0.255 0.279]
Step   60000 (bc18.4)s  | [R_te] min: 289.31          max: 3777.43        Avg: 2131.15 (390.90)    | [MSE_tr]  0.0941    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.192 0.254 0.279]
Step   61000 (bc18.3)s  | [R_te] min: 179.38          max: 3256.53        Avg: 1197.97 (347.43)    | [MSE_tr]  0.0941    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.070 0.193 0.254 0.277]
Step   62000 (bc18.3)s  | [R_te] min: 141.41          max: 3489.58        Avg: 1548.12 (418.17)    | [MSE_tr]  0.0945    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.193 0.255 0.276]
Step   63000 (bc18.4)s  | [R_te] min: 133.62          max: 3743.59        Avg: 1868.54 (491.21)    | [MSE_tr]  0.0937    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.193 0.255 0.278]
Step   64000 (bc18.4)s  | [R_te] min: -22.84          max: 3732.63        Avg: 1468.80 (443.22)    | [MSE_tr]  0.0936    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.192 0.254 0.277]
Step   65000 (bc18.4)s  | [R_te] min: 203.83          max: 3402.73        Avg: 1776.90 (382.15)    | [MSE_tr]  0.0935    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.256 0.276]
Step   66000 (bc18.4)s  | [R_te] min: 319.26          max: 3219.46        Avg: 1688.35 (288.03)    | [MSE_tr]  0.0933    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.192 0.256 0.275]
Step   67000 (bc18.4)s  | [R_te] min: 155.87          max: 3593.65        Avg: 2180.45 (343.33)    | [MSE_tr]  0.0931    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.192 0.256 0.275]
Step   68000 (bc18.4)s  | [R_te] min: 96.15           max: 3634.98        Avg: 2754.71 (404.53)    | [MSE_tr]  0.0929    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.254 0.276]
Step   69000 (bc18.3)s  | [R_te] min: 135.06          max: 3472.02        Avg: 1615.33 (369.87)    | [MSE_tr]  0.0930    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.256 0.278]
Step   70000 (bc18.4)s  | [R_te] min: -8.52           max: 3476.85        Avg: 2076.06 (382.35)    | [MSE_tr]  0.0930    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.253 0.278]
Step   71000 (bc18.4)s  | [R_te] min: 141.14          max: 3637.37        Avg: 1682.19 (411.49)    | [MSE_tr]  0.0927    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.253 0.279]
Step   72000 (bc18.4)s  | [R_te] min: 191.08          max: 3591.54        Avg: 1643.78 (375.25)    | [MSE_tr]  0.0926    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.254 0.277]
Step   73000 (bc18.3)s  | [R_te] min: 163.26          max: 3047.46        Avg: 847.88 (272.80)     | [MSE_tr]  0.0922    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.254 0.278]
Step   74000 (bc18.4)s  | [R_te] min: 259.69          max: 3423.05        Avg: 1482.09 (344.66)    | [MSE_tr]  0.0920    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.254 0.277]
Step   75000 (bc18.3)s  | [R_te] min: 160.35          max: 3391.26        Avg: 1486.87 (442.51)    | [MSE_tr]  0.0918    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.254 0.277]
Step   76000 (bc18.2)s  | [R_te] min: 340.67          max: 3511.72        Avg: 1911.06 (424.57)    | [MSE_tr]  0.0917    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.255 0.277]
Step   77000 (bc18.4)s  | [R_te] min: 229.87          max: 3239.06        Avg: 1162.93 (370.62)    | [MSE_tr]  0.0916    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.189 0.255 0.277]
Step   78000 (bc18.4)s  | [R_te] min: 144.05          max: 2854.47        Avg: 769.62 (235.96)     | [MSE_tr]  0.0916    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.254 0.276]
Step   79000 (bc18.4)s  | [R_te] min: 409.59          max: 3383.20        Avg: 2009.14 (410.77)    | [MSE_tr]  0.0916    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.252 0.277]
Step   80000 (bc18.4)s  | [R_te] min: 61.33           max: 3805.24        Avg: 2114.41 (408.48)    | [MSE_tr]  0.0914    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.253 0.277]
Step   81000 (bc18.4)s  | [R_te] min: 87.25           max: 2647.16        Avg: 1280.55 (339.68)    | [MSE_tr]  0.0913    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.253 0.276]
Step   82000 (bc18.4)s  | [R_te] min: 2099.82         max: 3602.22        Avg: 2754.69 (174.31)    | [MSE_tr]  0.0912    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.253 0.276]
Step   83000 (bc18.4)s  | [R_te] min: 330.99          max: 3104.71        Avg: 1728.97 (360.47)    | [MSE_tr]  0.0911    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.069 0.192 0.253 0.276]
Step   84000 (bc18.4)s  | [R_te] min: -17.73          max: 2916.16        Avg: 1012.12 (294.74)    | [MSE_tr]  0.0910    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.069 0.193 0.252 0.278]
Step   85000 (bc18.5)s  | [R_te] min: 461.30          max: 3204.95        Avg: 2133.73 (249.52)    | [MSE_tr]  0.0911    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.068 0.192 0.252 0.277]
Step   86000 (bc18.2)s  | [R_te] min: 322.54          max: 3774.31        Avg: 2009.36 (386.24)    | [MSE_tr]  0.0908    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.069 0.191 0.253 0.278]
Step   87000 (bc18.4)s  | [R_te] min: 329.20          max: 2756.68        Avg: 1064.65 (247.95)    | [MSE_tr]  0.0907    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.068 0.191 0.253 0.277]
Step   88000 (bc18.2)s  | [R_te] min: 638.02          max: 3740.59        Avg: 1996.74 (314.49)    | [MSE_tr]  0.0905    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.069 0.191 0.253 0.277]
Step   89000 (bc18.3)s  | [R_te] min: 340.77          max: 3756.05        Avg: 2384.56 (356.63)    | [MSE_tr]  0.0901    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.069 0.191 0.253 0.277]
Step   90000 (bc18.5)s  | [R_te] min: 114.59          max: 3135.69        Avg: 1145.49 (285.61)    | [MSE_tr]  0.0906    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.252 0.277]
Step   91000 (bc18.4)s  | [R_te] min: 228.94          max: 3129.29        Avg: 1587.15 (366.12)    | [MSE_tr]  0.0902    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.189 0.252 0.278]
Step   92000 (bc18.5)s  | [R_te] min: 2039.87         max: 3150.97        Avg: 2637.08 (121.97)    | [MSE_tr]  0.0904    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.069 0.188 0.253 0.278]
Step   93000 (bc18.4)s  | [R_te] min: -57.46          max: 3071.28        Avg: 1214.84 (339.92)    | [MSE_tr]  0.0900    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.069 0.188 0.253 0.276]
Step   94000 (bc18.3)s  | [R_te] min: 96.92           max: 3600.55        Avg: 1660.86 (356.12)    | [MSE_tr]  0.0903    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.069 0.189 0.253 0.277]
Step   95000 (bc18.4)s  | [R_te] min: 113.63          max: 3505.25        Avg: 1201.14 (363.31)    | [MSE_tr]  0.0899    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.253 0.276]
Step   96000 (bc18.3)s  | [R_te] min: 39.99           max: 3678.11        Avg: 1418.80 (425.71)    | [MSE_tr]  0.0901    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.191 0.253 0.275]
Step   97000 (bc18.5)s  | [R_te] min: 577.88          max: 3141.46        Avg: 2225.82 (230.90)    | [MSE_tr]  0.0897    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.254 0.276]
Step   98000 (bc18.3)s  | [R_te] min: 277.14          max: 3352.22        Avg: 2372.38 (286.77)    | [MSE_tr]  0.0895    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.254 0.276]
Step   99000 (bc18.3)s  | [R_te] min: 150.39          max: 3180.79        Avg: 1838.19 (388.78)    | [MSE_tr]  0.0896    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.254 0.276]
Step  100000 (bc18.7)s  | [R_te] min: 1404.74         max: 3465.57        Avg: 2668.80 (220.44)    | [MSE_tr]  0.0894    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.192 0.255 0.276]
Step  101000 (bc18.5)s  | [R_te] min: 156.49          max: 3788.81        Avg: 1961.49 (392.42)    | [MSE_tr]  0.0894    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.193 0.254 0.276]
Step  102000 (bc18.2)s  | [R_te] min: -7.98           max: 2839.54        Avg: 1354.11 (332.96)    | [MSE_tr]  0.0894    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.193 0.252 0.276]
Step  103000 (bc18.3)s  | [R_te] min: 258.75          max: 4105.38        Avg: 2862.60 (353.70)    | [MSE_tr]  0.0891    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.193 0.253 0.275]
Step  104000 (bc18.4)s  | [R_te] min: 189.12          max: 3449.11        Avg: 1588.21 (405.77)    | [MSE_tr]  0.0892    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.193 0.253 0.275]
Step  105000 (bc18.6)s  | [R_te] min: 271.14          max: 3922.54        Avg: 2164.55 (394.57)    | [MSE_tr]  0.0893    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.191 0.253 0.276]
Step  106000 (bc18.3)s  | [R_te] min: 392.11          max: 3817.55        Avg: 2711.10 (347.66)    | [MSE_tr]  0.0889    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.189 0.254 0.276]
Step  107000 (bc18.3)s  | [R_te] min: -54.04          max: 3732.39        Avg: 2167.19 (421.08)    | [MSE_tr]  0.0890    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.050 0.068 0.190 0.254 0.276]
Step  108000 (bc18.1)s  | [R_te] min: 124.68          max: 3167.46        Avg: 1705.54 (301.78)    | [MSE_tr]  0.0892    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.050 0.068 0.191 0.254 0.275]
Step  109000 (bc18.3)s  | [R_te] min: -135.89         max: 3414.04        Avg: 2454.73 (413.29)    | [MSE_tr]  0.0888    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.050 0.068 0.190 0.254 0.276]
Step  110000 (bc18.3)s  | [R_te] min: 238.13          max: 3672.36        Avg: 2418.88 (411.20)    | [MSE_tr]  0.0891    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.192 0.254 0.276]
Step  111000 (bc18.3)s  | [R_te] min: -2.01           max: 3663.57        Avg: 2303.97 (325.29)    | [MSE_tr]  0.0884    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.192 0.255 0.276]
Step  112000 (bc18.4)s  | [R_te] min: 223.59          max: 2412.58        Avg: 1188.01 (242.65)    | [MSE_tr]  0.0888    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.191 0.255 0.275]
Step  113000 (bc18.3)s  | [R_te] min: 507.26          max: 3560.40        Avg: 2585.96 (299.88)    | [MSE_tr]  0.0888    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.190 0.253 0.275]
Step  114000 (bc18.4)s  | [R_te] min: 289.64          max: 3685.30        Avg: 1904.72 (428.53)    | [MSE_tr]  0.0888    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.191 0.253 0.275]
Step  115000 (bc18.4)s  | [R_te] min: 45.54           max: 3691.48        Avg: 2040.35 (363.25)    | [MSE_tr]  0.0886    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.050 0.068 0.190 0.253 0.277]
Step  116000 (bc18.3)s  | [R_te] min: 196.43          max: 3771.19        Avg: 2193.23 (383.03)    | [MSE_tr]  0.0883    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.190 0.253 0.276]
Step  117000 (bc18.3)s  | [R_te] min: 335.64          max: 3970.28        Avg: 2171.23 (448.18)    | [MSE_tr]  0.0884    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.190 0.252 0.276]
Step  118000 (bc18.3)s  | [R_te] min: 179.66          max: 3410.78        Avg: 2076.02 (307.38)    | [MSE_tr]  0.0885    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.050 0.068 0.190 0.252 0.277]
Step  119000 (bc18.3)s  | [R_te] min: 316.08          max: 2883.64        Avg: 1601.37 (266.14)    | [MSE_tr]  0.0884    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.067 0.191 0.253 0.274]
Step  120000 (bc18.4)s  | [R_te] min: 1132.10         max: 3489.20        Avg: 2490.91 (269.06)    | [MSE_tr]  0.0881    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.050 0.068 0.191 0.251 0.273]
