Step       0 (bc0.0)s   | [R_te] min: 993.87          max: 1004.67        Avg: 999.22 (0.89)       | [MSE_tr]  0.2188    | w_noise: [0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368 0.368]
Step   43000 (bc17.6)s  | [R_te] min: 223.58          max: 3733.65        Avg: 1332.47 (391.26)    | [MSE_tr]  0.0982    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.071 0.193 0.257 0.279]
Step   44000 (bc17.8)s  | [R_te] min: 503.80          max: 4172.68        Avg: 2882.00 (371.67)    | [MSE_tr]  0.0978    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.192 0.257 0.281]
Step   45000 (bc17.8)s  | [R_te] min: 300.35          max: 3181.17        Avg: 1362.02 (359.71)    | [MSE_tr]  0.0981    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.191 0.257 0.280]
Step   46000 (bc17.7)s  | [R_te] min: 268.10          max: 3735.63        Avg: 2436.64 (453.21)    | [MSE_tr]  0.0975    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.052 0.070 0.193 0.254 0.278]
Step   47000 (bc17.7)s  | [R_te] min: 214.88          max: 3760.01        Avg: 2456.81 (459.41)    | [MSE_tr]  0.0972    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.193 0.254 0.278]
Step   48000 (bc17.7)s  | [R_te] min: 425.46          max: 3719.83        Avg: 2561.76 (422.51)    | [MSE_tr]  0.0973    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.193 0.254 0.277]
Step   49000 (bc17.6)s  | [R_te] min: 181.28          max: 3729.87        Avg: 1486.07 (451.61)    | [MSE_tr]  0.0968    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.193 0.256 0.275]
Step   50000 (bc17.7)s  | [R_te] min: 321.48          max: 3304.60        Avg: 1763.95 (383.03)    | [MSE_tr]  0.0966    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.193 0.256 0.278]
Step   51000 (bc17.7)s  | [R_te] min: 177.18          max: 3770.22        Avg: 2558.56 (391.46)    | [MSE_tr]  0.0965    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.053 0.070 0.193 0.257 0.279]
Step   52000 (bc17.7)s  | [R_te] min: 11.52           max: 3879.54        Avg: 2437.94 (484.77)    | [MSE_tr]  0.0960    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.052 0.070 0.192 0.257 0.279]
Step   53000 (bc17.6)s  | [R_te] min: 367.25          max: 3806.70        Avg: 2110.74 (422.34)    | [MSE_tr]  0.0960    | w_noise: [0.001 0.001 0.001 0.005 0.013 0.052 0.070 0.191 0.257 0.280]
Step   54000 (bc17.7)s  | [R_te] min: 209.88          max: 3714.72        Avg: 3048.60 (326.73)    | [MSE_tr]  0.0958    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.070 0.192 0.255 0.279]
Step   55000 (bc17.7)s  | [R_te] min: 334.83          max: 3719.52        Avg: 1865.81 (440.97)    | [MSE_tr]  0.0953    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.070 0.192 0.255 0.279]
Step   56000 (bc17.7)s  | [R_te] min: 833.91          max: 4111.87        Avg: 2905.41 (281.54)    | [MSE_tr]  0.0952    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.070 0.192 0.255 0.276]
Step   57000 (bc17.6)s  | [R_te] min: 340.16          max: 3624.99        Avg: 1599.54 (444.76)    | [MSE_tr]  0.0949    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.070 0.192 0.255 0.277]
Step   58000 (bc17.6)s  | [R_te] min: 272.06          max: 3871.78        Avg: 2445.38 (363.09)    | [MSE_tr]  0.0947    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.070 0.191 0.255 0.278]
Step   59000 (bc17.7)s  | [R_te] min: 224.54          max: 3731.09        Avg: 1227.58 (375.34)    | [MSE_tr]  0.0948    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.069 0.191 0.254 0.279]
Step   60000 (bc17.6)s  | [R_te] min: 376.83          max: 3713.04        Avg: 1811.49 (394.77)    | [MSE_tr]  0.0945    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.069 0.192 0.255 0.280]
Step   61000 (bc17.6)s  | [R_te] min: 399.29          max: 3867.14        Avg: 2608.37 (452.55)    | [MSE_tr]  0.0944    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.069 0.190 0.255 0.278]
Step   62000 (bc17.6)s  | [R_te] min: 329.77          max: 3432.98        Avg: 1941.56 (367.49)    | [MSE_tr]  0.0942    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.069 0.191 0.255 0.279]
Step   63000 (bc17.6)s  | [R_te] min: 1805.92         max: 3688.76        Avg: 3017.87 (159.97)    | [MSE_tr]  0.0939    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.069 0.191 0.255 0.278]
Step   64000 (bc17.7)s  | [R_te] min: 736.53          max: 4072.05        Avg: 3131.56 (278.40)    | [MSE_tr]  0.0934    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.052 0.069 0.192 0.254 0.277]
Step   65000 (bc17.7)s  | [R_te] min: 302.46          max: 2608.79        Avg: 976.58 (237.68)     | [MSE_tr]  0.0939    | w_noise: [0.001 0.001 0.001 0.005 0.012 0.051 0.070 0.192 0.252 0.277]
Step   66000 (bc17.7)s  | [R_te] min: 161.06          max: 4064.74        Avg: 1877.91 (453.01)    | [MSE_tr]  0.0934    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.051 0.070 0.193 0.254 0.276]
Step   67000 (bc17.7)s  | [R_te] min: 2375.57         max: 3962.87        Avg: 3482.36 (156.34)    | [MSE_tr]  0.0934    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.051 0.070 0.193 0.255 0.277]
Step   68000 (bc17.7)s  | [R_te] min: 1517.71         max: 3889.93        Avg: 3306.16 (212.29)    | [MSE_tr]  0.0930    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.052 0.069 0.191 0.256 0.277]
Step   69000 (bc17.7)s  | [R_te] min: 90.93           max: 3952.63        Avg: 2033.21 (528.68)    | [MSE_tr]  0.0928    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.052 0.069 0.191 0.256 0.277]
Step   70000 (bc17.8)s  | [R_te] min: 52.80           max: 3562.28        Avg: 1455.44 (458.98)    | [MSE_tr]  0.0928    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.052 0.069 0.191 0.256 0.278]
Step   71000 (bc17.8)s  | [R_te] min: 371.13          max: 3304.61        Avg: 1572.94 (380.54)    | [MSE_tr]  0.0924    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.052 0.069 0.191 0.256 0.278]
Step   72000 (bc17.7)s  | [R_te] min: 295.71          max: 3798.45        Avg: 2342.78 (408.14)    | [MSE_tr]  0.0925    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.052 0.069 0.191 0.255 0.277]
Step   73000 (bc17.8)s  | [R_te] min: 357.94          max: 3819.59        Avg: 2005.42 (420.42)    | [MSE_tr]  0.0925    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.052 0.069 0.190 0.254 0.278]
Step   74000 (bc17.8)s  | [R_te] min: 420.91          max: 3610.87        Avg: 1508.82 (370.07)    | [MSE_tr]  0.0922    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.052 0.069 0.190 0.252 0.278]
Step   75000 (bc17.9)s  | [R_te] min: 324.59          max: 3914.23        Avg: 2221.75 (462.97)    | [MSE_tr]  0.0922    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.253 0.279]
Step   76000 (bc17.7)s  | [R_te] min: 1162.73         max: 3713.77        Avg: 2962.77 (269.32)    | [MSE_tr]  0.0921    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.254 0.279]
Step   77000 (bc17.6)s  | [R_te] min: 366.07          max: 3833.48        Avg: 2171.94 (390.71)    | [MSE_tr]  0.0920    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.255 0.279]
Step   78000 (bc17.7)s  | [R_te] min: 915.67          max: 3448.99        Avg: 2302.36 (258.08)    | [MSE_tr]  0.0918    | w_noise: [0.001 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.256 0.277]
Step   79000 (bc17.6)s  | [R_te] min: 482.89          max: 3662.56        Avg: 2664.53 (356.01)    | [MSE_tr]  0.0922    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.256 0.277]
Step   80000 (bc18.2)s  | [R_te] min: 308.83          max: 3895.26        Avg: 2431.07 (436.15)    | [MSE_tr]  0.0914    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.256 0.277]
Step   81000 (bc17.7)s  | [R_te] min: 333.05          max: 3978.00        Avg: 3277.46 (316.09)    | [MSE_tr]  0.0914    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.052 0.069 0.191 0.255 0.275]
Step   82000 (bc17.6)s  | [R_te] min: 298.72          max: 3458.69        Avg: 1635.11 (378.22)    | [MSE_tr]  0.0914    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.255 0.277]
Step   83000 (bc17.7)s  | [R_te] min: 388.44          max: 3709.88        Avg: 2244.45 (407.41)    | [MSE_tr]  0.0913    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.192 0.254 0.277]
Step   84000 (bc17.7)s  | [R_te] min: 135.54          max: 1702.07        Avg: 495.64 (130.35)     | [MSE_tr]  0.0913    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.192 0.253 0.276]
Step   85000 (bc17.8)s  | [R_te] min: 173.32          max: 3967.20        Avg: 1235.63 (385.59)    | [MSE_tr]  0.0911    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.191 0.253 0.276]
Step   86000 (bc17.8)s  | [R_te] min: 282.45          max: 4117.83        Avg: 3211.43 (328.19)    | [MSE_tr]  0.0909    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.254 0.277]
Step   87000 (bc17.7)s  | [R_te] min: 392.71          max: 2319.63        Avg: 1009.70 (193.29)    | [MSE_tr]  0.0909    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.255 0.275]
Step   88000 (bc17.8)s  | [R_te] min: 153.71          max: 3444.96        Avg: 1863.95 (402.38)    | [MSE_tr]  0.0907    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.192 0.252 0.275]
Step   89000 (bc17.8)s  | [R_te] min: 295.84          max: 3569.48        Avg: 2498.43 (340.41)    | [MSE_tr]  0.0906    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.252 0.274]
Step   90000 (bc17.8)s  | [R_te] min: 429.46          max: 3704.14        Avg: 2400.71 (416.83)    | [MSE_tr]  0.0908    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.251 0.274]
Step   91000 (bc17.7)s  | [R_te] min: 215.75          max: 3381.19        Avg: 1525.44 (368.34)    | [MSE_tr]  0.0903    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.253 0.274]
Step   92000 (bc17.6)s  | [R_te] min: 77.56           max: 3735.41        Avg: 2112.41 (471.35)    | [MSE_tr]  0.0902    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.253 0.274]
Step   93000 (bc17.7)s  | [R_te] min: 388.16          max: 3390.88        Avg: 2239.50 (369.75)    | [MSE_tr]  0.0902    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.254 0.273]
Step   94000 (bc17.8)s  | [R_te] min: 282.46          max: 3896.77        Avg: 3019.04 (353.37)    | [MSE_tr]  0.0904    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.253 0.272]
Step   95000 (bc17.7)s  | [R_te] min: 1739.52         max: 3734.85        Avg: 2975.68 (204.58)    | [MSE_tr]  0.0900    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.255 0.274]
Step   96000 (bc17.8)s  | [R_te] min: 201.79          max: 3683.66        Avg: 2148.80 (447.31)    | [MSE_tr]  0.0902    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.191 0.253 0.273]
Step   97000 (bc17.9)s  | [R_te] min: 223.85          max: 3363.75        Avg: 2298.19 (304.06)    | [MSE_tr]  0.0900    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.189 0.252 0.273]
Step   98000 (bc17.7)s  | [R_te] min: 167.07          max: 3878.76        Avg: 2673.18 (320.23)    | [MSE_tr]  0.0898    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.252 0.274]
Step   99000 (bc17.8)s  | [R_te] min: 342.39          max: 3359.86        Avg: 2470.27 (281.39)    | [MSE_tr]  0.0895    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.069 0.190 0.252 0.276]
Step  100000 (bc17.4)s  | [R_te] min: 273.42          max: 1720.43        Avg: 741.03 (158.59)     | [MSE_tr]  0.0897    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.253 0.275]
Step  101000 (bc17.7)s  | [R_te] min: 170.57          max: 3244.97        Avg: 1635.35 (283.01)    | [MSE_tr]  0.0896    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.251 0.275]
Step  102000 (bc17.7)s  | [R_te] min: 414.56          max: 3327.04        Avg: 1867.05 (291.62)    | [MSE_tr]  0.0896    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.251 0.274]
Step  103000 (bc17.6)s  | [R_te] min: 345.16          max: 3362.21        Avg: 1584.13 (314.36)    | [MSE_tr]  0.0896    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.253 0.273]
Step  104000 (bc17.6)s  | [R_te] min: 114.16          max: 3848.59        Avg: 2438.42 (349.94)    | [MSE_tr]  0.0892    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.251 0.276]
Step  105000 (bc17.6)s  | [R_te] min: 320.65          max: 3535.58        Avg: 1554.81 (351.12)    | [MSE_tr]  0.0894    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.188 0.253 0.276]
Step  106000 (bc17.6)s  | [R_te] min: 366.34          max: 3567.80        Avg: 2076.44 (358.24)    | [MSE_tr]  0.0893    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.050 0.068 0.189 0.252 0.276]
Step  107000 (bc17.7)s  | [R_te] min: 49.28           max: 3698.61        Avg: 2341.34 (399.53)    | [MSE_tr]  0.0889    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.188 0.252 0.277]
Step  108000 (bc17.7)s  | [R_te] min: 391.24          max: 3517.11        Avg: 1638.20 (401.25)    | [MSE_tr]  0.0888    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.251 0.277]
Step  109000 (bc17.6)s  | [R_te] min: 331.05          max: 3360.70        Avg: 2350.77 (341.63)    | [MSE_tr]  0.0890    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.252 0.276]
Step  110000 (bc17.6)s  | [R_te] min: 415.79          max: 3687.23        Avg: 2489.75 (437.54)    | [MSE_tr]  0.0888    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.252 0.277]
Step  111000 (bc17.7)s  | [R_te] min: 234.81          max: 4034.72        Avg: 2769.51 (306.38)    | [MSE_tr]  0.0886    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.252 0.276]
Step  112000 (bc17.8)s  | [R_te] min: 302.38          max: 3247.81        Avg: 1677.91 (363.08)    | [MSE_tr]  0.0887    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.252 0.278]
Step  113000 (bc17.8)s  | [R_te] min: 66.45           max: 3795.07        Avg: 2663.24 (357.51)    | [MSE_tr]  0.0888    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.067 0.189 0.251 0.277]
Step  114000 (bc17.8)s  | [R_te] min: 480.68          max: 3217.36        Avg: 2299.62 (318.25)    | [MSE_tr]  0.0888    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.190 0.252 0.276]
Step  115000 (bc17.8)s  | [R_te] min: 388.72          max: 3472.61        Avg: 2515.92 (347.58)    | [MSE_tr]  0.0887    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.251 0.275]
Step  116000 (bc17.9)s  | [R_te] min: 137.44          max: 3382.52        Avg: 2015.84 (374.23)    | [MSE_tr]  0.0886    | w_noise: [0.000 0.001 0.001 0.004 0.012 0.051 0.068 0.189 0.252 0.276]
Step  117000 (bc17.7)s  | [R_te] min: 139.38          max: 1579.47        Avg: 844.14 (135.85)     | [MSE_tr]  0.0884    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.187 0.252 0.277]
Step  118000 (bc17.7)s  | [R_te] min: 141.43          max: 3584.79        Avg: 2015.70 (416.40)    | [MSE_tr]  0.0884    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.186 0.254 0.276]
Step  119000 (bc17.7)s  | [R_te] min: 80.44           max: 3452.38        Avg: 2306.54 (364.71)    | [MSE_tr]  0.0884    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.188 0.253 0.275]
Step  120000 (bc17.7)s  | [R_te] min: 242.04          max: 3516.87        Avg: 2190.82 (364.77)    | [MSE_tr]  0.0882    | w_noise: [0.000 0.000 0.001 0.004 0.012 0.051 0.068 0.189 0.253 0.275]
