Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 9.98           max: 10.00          Avg: 9.99 (0.00)          | w_noise: 0.36788
Step  140000 (g5.8+d10.3)s        | [D] min: 1.41       max: 3.75      | [R_te] min: 48.38          max: 416.55         Avg: 235.88 (46.89)       | w_noise: 0.05984
Step  145000 (g7.2+d8.5)s         | [D] min: 1.37       max: 3.85      | [R_te] min: 460.36         max: 631.36         Avg: 559.50 (13.79)       | w_noise: 0.05686
Step  150000 (g8.1+d7.6)s         | [D] min: 1.30       max: 3.80      | [R_te] min: 559.50         max: 704.62         Avg: 654.96 (13.83)       | w_noise: 0.05420
Step  155000 (g4.5+d8.1)s         | [D] min: 1.25       max: 3.58      | [R_te] min: 556.51         max: 689.73         Avg: 615.56 (15.03)       | w_noise: 0.05168
Step  160000 (g2.8+d6.5)s         | [D] min: 1.06       max: 4.06      | [R_te] min: 537.85         max: 788.09         Avg: 630.60 (23.13)       | w_noise: 0.04990
Step  165000 (g5.0+d6.4)s         | [D] min: 0.92       max: 3.92      | [R_te] min: 99.89          max: 608.79         Avg: 450.38 (55.79)       | w_noise: 0.04825
Step  170000 (g4.4+d9.2)s         | [D] min: 0.99       max: 3.93      | [R_te] min: 321.09         max: 594.75         Avg: 478.09 (24.80)       | w_noise: 0.04635
Step  175000 (g7.3+d8.9)s         | [D] min: 1.10       max: 4.12      | [R_te] min: 310.30         max: 670.85         Avg: 541.76 (33.66)       | w_noise: 0.04465
Step  180000 (g4.1+d7.6)s         | [D] min: 1.00       max: 4.13      | [R_te] min: 450.21         max: 708.58         Avg: 576.25 (22.05)       | w_noise: 0.04309
Step  185000 (g3.9+d8.1)s         | [D] min: 0.89       max: 4.07      | [R_te] min: 320.60         max: 713.01         Avg: 478.26 (40.98)       | w_noise: 0.04170
Step  190000 (g5.5+d7.1)s         | [D] min: 0.81       max: 4.28      | [R_te] min: 332.17         max: 703.43         Avg: 529.11 (38.31)       | w_noise: 0.04046
Step  195000 (g3.7+d9.3)s         | [D] min: 0.63       max: 4.11      | [R_te] min: 329.88         max: 673.45         Avg: 527.67 (31.26)       | w_noise: 0.03928
Step  200000 (g5.3+d8.2)s         | [D] min: 0.78       max: 4.08      | [R_te] min: 379.08         max: 692.81         Avg: 557.32 (39.92)       | w_noise: 0.03822
Step  205000 (g6.0+d7.7)s         | [D] min: 0.75       max: 4.16      | [R_te] min: 528.91         max: 691.60         Avg: 626.28 (17.57)       | w_noise: 0.03729
Step  210000 (g8.4+d9.5)s         | [D] min: 0.78       max: 3.97      | [R_te] min: 448.64         max: 697.18         Avg: 578.41 (33.33)       | w_noise: 0.03650
Step  215000 (g9.8+d10.1)s        | [D] min: 0.70       max: 4.11      | [R_te] min: 486.64         max: 695.39         Avg: 584.07 (21.33)       | w_noise: 0.03575
Step  220000 (g10.2+d9.0)s        | [D] min: 0.48       max: 4.07      | [R_te] min: 130.49         max: 681.22         Avg: 541.06 (54.25)       | w_noise: 0.03505
Step  225000 (g5.2+d6.8)s         | [D] min: 0.47       max: 4.32      | [R_te] min: 122.55         max: 667.50         Avg: 529.25 (52.79)       | w_noise: 0.03446
Step  230000 (g6.0+d8.6)s         | [D] min: 0.45       max: 3.99      | [R_te] min: 468.07         max: 623.16         Avg: 518.61 (17.66)       | w_noise: 0.03389
Step  235000 (g7.4+d8.5)s         | [D] min: 0.44       max: 4.15      | [R_te] min: 380.83         max: 677.22         Avg: 521.67 (25.93)       | w_noise: 0.03349
Step  240000 (g6.3+d8.5)s         | [D] min: 0.52       max: 4.14      | [R_te] min: 430.33         max: 600.77         Avg: 508.56 (16.80)       | w_noise: 0.03305
Step  245000 (g3.5+d7.3)s         | [D] min: 0.77       max: 3.99      | [R_te] min: 515.95         max: 672.57         Avg: 604.04 (19.13)       | w_noise: 0.03270
Step  250000 (g6.3+d9.0)s         | [D] min: 0.56       max: 3.84      | [R_te] min: 457.20         max: 661.29         Avg: 567.74 (18.60)       | w_noise: 0.03237
Step  255000 (g8.8+d9.0)s         | [D] min: 0.54       max: 3.35      | [R_te] min: 457.92         max: 568.64         Avg: 499.94 (12.06)       | w_noise: 0.03212
Step  260000 (g7.1+d9.8)s         | [D] min: 0.47       max: 3.73      | [R_te] min: 367.61         max: 648.52         Avg: 532.83 (24.80)       | w_noise: 0.03185
Step  265000 (g8.9+d9.2)s         | [D] min: 0.54       max: 3.97      | [R_te] min: 453.15         max: 646.42         Avg: 523.07 (22.22)       | w_noise: 0.03167
Step  270000 (g6.0+d7.7)s         | [D] min: 0.53       max: 4.09      | [R_te] min: 284.23         max: 593.74         Avg: 434.48 (37.52)       | w_noise: 0.03145
Step  275000 (g3.6+d9.2)s         | [D] min: 0.48       max: 4.28      | [R_te] min: 310.93         max: 649.51         Avg: 528.12 (32.09)       | w_noise: 0.03138
Step  280000 (g10.2+d9.8)s        | [D] min: 0.25       max: 4.01      | [R_te] min: 193.01         max: 625.08         Avg: 465.28 (39.36)       | w_noise: 0.03127
Step  285000 (g5.6+d8.3)s         | [D] min: 0.45       max: 3.92      | [R_te] min: 445.98         max: 630.99         Avg: 514.17 (16.57)       | w_noise: 0.03121
Step  290000 (g4.1+d7.2)s         | [D] min: 0.45       max: 3.82      | [R_te] min: 361.11         max: 715.20         Avg: 602.92 (30.45)       | w_noise: 0.03116
Step  295000 (g5.8+d8.0)s         | [D] min: 0.33       max: 3.94      | [R_te] min: 496.39         max: 635.86         Avg: 590.66 (16.38)       | w_noise: 0.03113
Step  300000 (g5.9+d7.7)s         | [D] min: 0.22       max: 4.14      | [R_te] min: 492.51         max: 681.59         Avg: 561.21 (19.71)       | w_noise: 0.03105
Step  305000 (g5.2+d8.5)s         | [D] min: 0.36       max: 4.11      | [R_te] min: 462.46         max: 634.87         Avg: 585.29 (17.01)       | w_noise: 0.03104
Step  310000 (g7.3+d9.0)s         | [D] min: 0.36       max: 3.75      | [R_te] min: 425.91         max: 640.61         Avg: 563.36 (23.07)       | w_noise: 0.03098
Step  315000 (g7.4+d6.5)s         | [D] min: 0.46       max: 4.15      | [R_te] min: 535.12         max: 639.38         Avg: 574.96 (12.25)       | w_noise: 0.03096
Step  320000 (g8.4+d8.7)s         | [D] min: 0.30       max: 4.39      | [R_te] min: 433.48         max: 702.18         Avg: 550.17 (22.29)       | w_noise: 0.03102
Step  325000 (g4.2+d7.9)s         | [D] min: 0.40       max: 4.14      | [R_te] min: 464.07         max: 638.64         Avg: 569.59 (21.77)       | w_noise: 0.03098
Step  330000 (g4.3+d7.0)s         | [D] min: 0.49       max: 4.19      | [R_te] min: 527.43         max: 635.56         Avg: 563.55 (10.57)       | w_noise: 0.03094
Step  335000 (g4.2+d8.2)s         | [D] min: 0.35       max: 3.74      | [R_te] min: 520.53         max: 636.89         Avg: 568.44 (13.78)       | w_noise: 0.03087
Step  340000 (g10.0+d10.4)s       | [D] min: 0.42       max: 3.92      | [R_te] min: 453.18         max: 684.31         Avg: 553.78 (24.64)       | w_noise: 0.03086
Step  345000 (g8.4+d8.9)s         | [D] min: 0.37       max: 3.90      | [R_te] min: 380.85         max: 745.00         Avg: 565.42 (36.50)       | w_noise: 0.03086
Step  350000 (g8.1+d8.3)s         | [D] min: 0.39       max: 3.66      | [R_te] min: 424.00         max: 752.75         Avg: 604.79 (26.13)       | w_noise: 0.03082
Step  355000 (g6.1+d8.9)s         | [D] min: 0.48       max: 3.88      | [R_te] min: 477.96         max: 738.21         Avg: 625.49 (24.75)       | w_noise: 0.03087
Step  360000 (g6.0+d7.6)s         | [D] min: 0.41       max: 3.90      | [R_te] min: 379.21         max: 696.50         Avg: 593.91 (29.64)       | w_noise: 0.03084
Step  365000 (g5.7+d8.0)s         | [D] min: 0.39       max: 3.35      | [R_te] min: 461.38         max: 698.43         Avg: 569.63 (21.55)       | w_noise: 0.03081
Step  370000 (g4.9+d9.7)s         | [D] min: 0.46       max: 3.53      | [R_te] min: 465.27         max: 667.07         Avg: 552.15 (21.03)       | w_noise: 0.03080
Step  375000 (g6.7+d8.0)s         | [D] min: 0.46       max: 3.53      | [R_te] min: 452.24         max: 701.21         Avg: 551.26 (25.24)       | w_noise: 0.03077
Step  380000 (g6.2+d7.2)s         | [D] min: 0.48       max: 3.46      | [R_te] min: 474.95         max: 697.41         Avg: 577.73 (19.69)       | w_noise: 0.03080
Step  385000 (g3.8+d6.9)s         | [D] min: 0.44       max: 3.66      | [R_te] min: 482.53         max: 683.82         Avg: 570.98 (20.38)       | w_noise: 0.03086
Step  390000 (g7.3+d11.8)s        | [D] min: 0.41       max: 3.77      | [R_te] min: 438.67         max: 648.93         Avg: 554.35 (23.57)       | w_noise: 0.03075
Step  395000 (g9.6+d9.0)s         | [D] min: 0.35       max: 3.32      | [R_te] min: 456.79         max: 748.23         Avg: 609.36 (28.28)       | w_noise: 0.03081
Step  400000 (g6.6+d7.6)s         | [D] min: 0.46       max: 3.77      | [R_te] min: 590.35         max: 768.28         Avg: 662.79 (15.95)       | w_noise: 0.03081
Step  405000 (g7.1+d8.2)s         | [D] min: 0.56       max: 3.36      | [R_te] min: 570.60         max: 692.72         Avg: 640.99 (11.94)       | w_noise: 0.03075
Step  410000 (g7.6+d8.4)s         | [D] min: 0.54       max: 3.98      | [R_te] min: 447.64         max: 629.79         Avg: 564.71 (18.96)       | w_noise: 0.03079
Step  415000 (g6.3+d9.3)s         | [D] min: 0.42       max: 3.90      | [R_te] min: 446.36         max: 672.98         Avg: 580.96 (24.15)       | w_noise: 0.03073
Step  420000 (g8.8+d8.9)s         | [D] min: 0.55       max: 3.96      | [R_te] min: 557.12         max: 733.05         Avg: 644.47 (17.92)       | w_noise: 0.03080
Step  425000 (g8.0+d7.8)s         | [D] min: 0.52       max: 3.80      | [R_te] min: 427.01         max: 636.70         Avg: 548.63 (19.63)       | w_noise: 0.03074
Step  430000 (g6.6+d8.3)s         | [D] min: 0.44       max: 3.47      | [R_te] min: 443.48         max: 726.23         Avg: 575.46 (26.03)       | w_noise: 0.03078
Step  435000 (g4.7+d7.8)s         | [D] min: 0.57       max: 4.14      | [R_te] min: 352.81         max: 673.49         Avg: 534.39 (27.60)       | w_noise: 0.03073
Step  440000 (g7.3+d7.3)s         | [D] min: 0.58       max: 4.02      | [R_te] min: 385.27         max: 609.60         Avg: 504.46 (26.39)       | w_noise: 0.03071
Step  445000 (g7.2+d6.2)s         | [D] min: 0.41       max: 3.84      | [R_te] min: 454.18         max: 657.40         Avg: 544.97 (18.51)       | w_noise: 0.03066
Step  450000 (g6.2+d9.3)s         | [D] min: 0.31       max: 3.73      | [R_te] min: 380.52         max: 678.71         Avg: 506.37 (27.27)       | w_noise: 0.03066
Step  455000 (g6.3+d8.7)s         | [D] min: 0.44       max: 3.42      | [R_te] min: 395.10         max: 765.45         Avg: 570.24 (29.71)       | w_noise: 0.03069
Step  460000 (g7.0+d7.7)s         | [D] min: 0.50       max: 3.66      | [R_te] min: 464.75         max: 681.01         Avg: 582.40 (18.18)       | w_noise: 0.03070
Step  465000 (g4.9+d10.1)s        | [D] min: 0.78       max: 4.28      | [R_te] min: 484.40         max: 673.60         Avg: 617.84 (17.57)       | w_noise: 0.03065
Step  470000 (g6.0+d8.5)s         | [D] min: 0.44       max: 3.91      | [R_te] min: 469.67         max: 689.67         Avg: 593.34 (18.75)       | w_noise: 0.03068
Step  475000 (g6.7+d8.1)s         | [D] min: 0.57       max: 3.74      | [R_te] min: 446.59         max: 762.36         Avg: 595.05 (28.85)       | w_noise: 0.03068
Step  480000 (g7.7+d8.8)s         | [D] min: 0.50       max: 4.08      | [R_te] min: 542.21         max: 790.57         Avg: 650.12 (23.32)       | w_noise: 0.03065
Step  485000 (g5.3+d8.4)s         | [D] min: 0.48       max: 3.75      | [R_te] min: 547.77         max: 731.59         Avg: 641.54 (18.87)       | w_noise: 0.03070
Step  490000 (g7.7+d8.4)s         | [D] min: 0.52       max: 4.03      | [R_te] min: 537.82         max: 719.70         Avg: 623.62 (15.92)       | w_noise: 0.03067
Step  495000 (g3.6+d6.8)s         | [D] min: 0.36       max: 4.05      | [R_te] min: 471.10         max: 768.85         Avg: 604.88 (27.31)       | w_noise: 0.03067
Step  500000 (g6.1+d9.5)s         | [D] min: 0.46       max: 4.01      | [R_te] min: 460.67         max: 694.09         Avg: 584.13 (24.21)       | w_noise: 0.03066
Step  505000 (g7.4+d9.8)s         | [D] min: 0.43       max: 3.68      | [R_te] min: 489.12         max: 683.09         Avg: 591.43 (18.76)       | w_noise: 0.03068
Step  510000 (g7.7+d8.7)s         | [D] min: 0.54       max: 4.00      | [R_te] min: 372.93         max: 671.28         Avg: 530.16 (27.00)       | w_noise: 0.03067
Step  515000 (g9.0+d7.5)s         | [D] min: 0.48       max: 3.90      | [R_te] min: 385.56         max: 649.14         Avg: 532.26 (25.74)       | w_noise: 0.03063
Step  520000 (g4.1+d7.6)s         | [D] min: 0.46       max: 4.07      | [R_te] min: 438.27         max: 586.41         Avg: 510.99 (13.52)       | w_noise: 0.03057
Step  525000 (g7.4+d8.3)s         | [D] min: 0.65       max: 3.50      | [R_te] min: 386.79         max: 645.78         Avg: 519.86 (24.36)       | w_noise: 0.03059
Step  530000 (g6.3+d8.4)s         | [D] min: 0.56       max: 4.29      | [R_te] min: 431.85         max: 699.42         Avg: 542.09 (22.57)       | w_noise: 0.03055
Step  535000 (g5.1+d10.3)s        | [D] min: 0.44       max: 4.03      | [R_te] min: 378.81         max: 613.21         Avg: 490.05 (19.55)       | w_noise: 0.03061
Step  540000 (g4.6+d7.5)s         | [D] min: 0.41       max: 4.18      | [R_te] min: 457.36         max: 573.88         Avg: 509.34 (11.37)       | w_noise: 0.03059
Step  545000 (g8.7+d12.5)s        | [D] min: 0.56       max: 3.84      | [R_te] min: 492.40         max: 690.61         Avg: 553.91 (20.85)       | w_noise: 0.03061
Step  550000 (g7.1+d8.1)s         | [D] min: 0.47       max: 4.26      | [R_te] min: 531.70         max: 640.43         Avg: 582.71 (13.01)       | w_noise: 0.03060
Step  555000 (g5.4+d9.1)s         | [D] min: 0.50       max: 4.04      | [R_te] min: 455.88         max: 732.89         Avg: 569.17 (26.12)       | w_noise: 0.03063
Step  560000 (g4.1+d8.6)s         | [D] min: 0.50       max: 3.97      | [R_te] min: 487.72         max: 759.74         Avg: 607.62 (25.46)       | w_noise: 0.03059
Step  565000 (g7.8+d7.0)s         | [D] min: 0.63       max: 4.57      | [R_te] min: 471.32         max: 685.73         Avg: 562.34 (18.40)       | w_noise: 0.03056
Step  570000 (g5.4+d9.8)s         | [D] min: 0.57       max: 3.67      | [R_te] min: 470.79         max: 691.80         Avg: 578.99 (22.09)       | w_noise: 0.03059
Step  575000 (g5.9+d8.6)s         | [D] min: 0.57       max: 3.87      | [R_te] min: 479.65         max: 687.83         Avg: 567.85 (22.12)       | w_noise: 0.03059
Step  580000 (g7.8+d8.9)s         | [D] min: 0.64       max: 4.60      | [R_te] min: 455.74         max: 586.30         Avg: 520.42 (11.83)       | w_noise: 0.03059
Step  585000 (g6.5+d8.3)s         | [D] min: 0.41       max: 4.15      | [R_te] min: 488.51         max: 693.95         Avg: 609.78 (23.29)       | w_noise: 0.03052
Step  590000 (g9.2+d8.5)s         | [D] min: 0.72       max: 3.87      | [R_te] min: 488.86         max: 701.39         Avg: 586.62 (27.78)       | w_noise: 0.03055
Step  595000 (g4.8+d8.0)s         | [D] min: 0.61       max: 3.77      | [R_te] min: 494.69         max: 719.43         Avg: 669.27 (20.80)       | w_noise: 0.03060
Step  600000 (g4.0+d7.3)s         | [D] min: 0.62       max: 4.56      | [R_te] min: 516.58         max: 729.45         Avg: 629.66 (23.39)       | w_noise: 0.03054
Step  605000 (g7.2+d7.9)s         | [D] min: 0.70       max: 4.69      | [R_te] min: 59.29          max: 687.72         Avg: 561.01 (55.04)       | w_noise: 0.03060
Step  610000 (g3.6+d7.4)s         | [D] min: 0.62       max: 4.46      | [R_te] min: 426.48         max: 740.06         Avg: 664.66 (31.08)       | w_noise: 0.03062
Step  615000 (g7.8+d7.5)s         | [D] min: 0.62       max: 4.08      | [R_te] min: 607.54         max: 723.66         Avg: 675.75 (12.02)       | w_noise: 0.03055
Step  620000 (g7.4+d11.1)s        | [D] min: 0.56       max: 4.21      | [R_te] min: 611.65         max: 727.81         Avg: 684.56 (13.06)       | w_noise: 0.03056
Step  625000 (g7.2+d10.5)s        | [D] min: 0.72       max: 3.73      | [R_te] min: 588.74         max: 727.38         Avg: 681.76 (15.06)       | w_noise: 0.03063
Step  630000 (g5.2+d8.0)s         | [D] min: 0.53       max: 4.51      | [R_te] min: 647.09         max: 777.82         Avg: 708.66 (9.75)        | w_noise: 0.03057
Step  635000 (g8.4+d8.7)s         | [D] min: 0.68       max: 4.46      | [R_te] min: 601.18         max: 726.04         Avg: 693.83 (11.01)       | w_noise: 0.03057
Step  640000 (g5.1+d7.2)s         | [D] min: 0.72       max: 4.02      | [R_te] min: 558.80         max: 766.59         Avg: 679.09 (20.09)       | w_noise: 0.03053
Step  645000 (g5.1+d10.4)s        | [D] min: 0.49       max: 3.72      | [R_te] min: 493.94         max: 719.39         Avg: 611.62 (19.77)       | w_noise: 0.03058
Step  650000 (g4.3+d10.0)s        | [D] min: 0.80       max: 4.35      | [R_te] min: 488.68         max: 749.78         Avg: 641.01 (27.55)       | w_noise: 0.03059
Step  655000 (g6.1+d10.8)s        | [D] min: 0.54       max: 4.46      | [R_te] min: 602.33         max: 730.41         Avg: 664.17 (13.42)       | w_noise: 0.03059
Step  660000 (g8.6+d8.8)s         | [D] min: 0.60       max: 4.10      | [R_te] min: 522.27         max: 737.92         Avg: 659.86 (22.80)       | w_noise: 0.03063
Step  665000 (g5.4+d8.6)s         | [D] min: 0.83       max: 4.11      | [R_te] min: 450.17         max: 737.49         Avg: 585.14 (30.64)       | w_noise: 0.03063
Step  670000 (g5.2+d9.8)s         | [D] min: 0.59       max: 3.56      | [R_te] min: 492.34         max: 708.55         Avg: 598.91 (25.36)       | w_noise: 0.03063
Step  675000 (g2.9+d8.2)s         | [D] min: 0.66       max: 4.32      | [R_te] min: 535.06         max: 705.24         Avg: 648.55 (17.14)       | w_noise: 0.03060
Step  680000 (g4.6+d8.7)s         | [D] min: 0.56       max: 4.66      | [R_te] min: 418.78         max: 722.74         Avg: 643.86 (31.41)       | w_noise: 0.03051
Step  685000 (g3.7+d7.6)s         | [D] min: 0.55       max: 3.52      | [R_te] min: 452.60         max: 714.13         Avg: 650.93 (23.07)       | w_noise: 0.03050
Step  690000 (g3.1+d6.6)s         | [D] min: 0.49       max: 3.51      | [R_te] min: 315.58         max: 690.69         Avg: 570.23 (37.75)       | w_noise: 0.03054
Step  695000 (g5.7+d9.4)s         | [D] min: 0.55       max: 4.47      | [R_te] min: 503.78         max: 717.64         Avg: 649.51 (24.72)       | w_noise: 0.03061
Step  700000 (g4.4+d8.7)s         | [D] min: 0.52       max: 3.64      | [R_te] min: 368.22         max: 711.08         Avg: 619.58 (34.00)       | w_noise: 0.03057
Step  705000 (g3.4+d6.2)s         | [D] min: 0.66       max: 4.37      | [R_te] min: 404.28         max: 696.24         Avg: 558.46 (32.70)       | w_noise: 0.03059
Step  710000 (g7.2+d10.7)s        | [D] min: 0.37       max: 4.27      | [R_te] min: 393.54         max: 664.25         Avg: 533.26 (32.42)       | w_noise: 0.03055
Step  715000 (g6.5+d9.8)s         | [D] min: 0.33       max: 3.87      | [R_te] min: 352.99         max: 669.89         Avg: 473.42 (31.98)       | w_noise: 0.03056
Step  720000 (g5.5+d9.0)s         | [D] min: 0.47       max: 4.52      | [R_te] min: 390.68         max: 681.99         Avg: 592.22 (30.89)       | w_noise: 0.03060
Step  725000 (g4.1+d7.9)s         | [D] min: 0.62       max: 3.96      | [R_te] min: 326.25         max: 665.44         Avg: 502.64 (35.06)       | w_noise: 0.03057
Step  730000 (g5.3+d7.4)s         | [D] min: 0.27       max: 3.97      | [R_te] min: 376.91         max: 679.83         Avg: 504.31 (37.54)       | w_noise: 0.03054
Step  735000 (g6.3+d9.9)s         | [D] min: 0.39       max: 4.23      | [R_te] min: 387.69         max: 708.49         Avg: 568.24 (41.47)       | w_noise: 0.03058
Step  740000 (g2.2+d7.0)s         | [D] min: 0.53       max: 4.11      | [R_te] min: 401.69         max: 711.90         Avg: 647.35 (29.51)       | w_noise: 0.03055
Step  745000 (g2.9+d5.8)s         | [D] min: 0.51       max: 3.85      | [R_te] min: 446.47         max: 711.50         Avg: 651.51 (24.82)       | w_noise: 0.03051
Step  750000 (g7.5+d10.1)s        | [D] min: 0.56       max: 4.19      | [R_te] min: 362.09         max: 711.47         Avg: 501.95 (40.62)       | w_noise: 0.03052
Step  755000 (g5.9+d8.9)s         | [D] min: 0.38       max: 4.23      | [R_te] min: 359.94         max: 643.49         Avg: 517.07 (36.09)       | w_noise: 0.03056
Step  760000 (g5.0+d8.7)s         | [D] min: 0.75       max: 4.50      | [R_te] min: 559.24         max: 702.66         Avg: 636.43 (15.37)       | w_noise: 0.03052
Step  765000 (g4.3+d7.7)s         | [D] min: 0.67       max: 3.84      | [R_te] min: 322.76         max: 682.90         Avg: 583.49 (37.08)       | w_noise: 0.03057
Step  770000 (g5.6+d9.8)s         | [D] min: 0.63       max: 4.01      | [R_te] min: 364.25         max: 701.14         Avg: 506.97 (39.24)       | w_noise: 0.03055
Step  775000 (g5.7+d9.2)s         | [D] min: 0.33       max: 4.15      | [R_te] min: 395.23         max: 713.93         Avg: 616.73 (32.37)       | w_noise: 0.03058
Step  780000 (g6.7+d9.5)s         | [D] min: 0.72       max: 3.69      | [R_te] min: 325.19         max: 686.03         Avg: 508.02 (43.52)       | w_noise: 0.03060
Step  785000 (g5.4+d8.9)s         | [D] min: 0.69       max: 4.45      | [R_te] min: 361.75         max: 660.23         Avg: 538.38 (33.31)       | w_noise: 0.03059
Step  790000 (g4.8+d7.6)s         | [D] min: 0.57       max: 3.67      | [R_te] min: 134.48         max: 540.76         Avg: 340.78 (43.85)       | w_noise: 0.03057
Step  795000 (g4.7+d10.0)s        | [D] min: 0.67       max: 4.12      | [R_te] min: 311.65         max: 585.80         Avg: 449.36 (29.26)       | w_noise: 0.03056
Step  800000 (g3.8+d7.4)s         | [D] min: 0.92       max: 4.03      | [R_te] min: 316.96         max: 641.65         Avg: 483.61 (34.48)       | w_noise: 0.03051
Step  805000 (g6.1+d8.2)s         | [D] min: 0.63       max: 3.96      | [R_te] min: 418.24         max: 618.40         Avg: 456.80 (17.75)       | w_noise: 0.03056
Step  810000 (g4.7+d7.2)s         | [D] min: 0.82       max: 3.63      | [R_te] min: 178.13         max: 640.64         Avg: 414.13 (45.66)       | w_noise: 0.03054
Step  815000 (g5.2+d10.3)s        | [D] min: 0.81       max: 4.04      | [R_te] min: 149.94         max: 636.02         Avg: 386.76 (41.88)       | w_noise: 0.03047
Step  820000 (g7.9+d9.2)s         | [D] min: 0.69       max: 4.47      | [R_te] min: 353.14         max: 566.46         Avg: 439.19 (19.95)       | w_noise: 0.03049
