Step       0 (g0.0+d0.0)s         | [D] min: 0.00       max: 0.00      | [R_te] min: 9.98           max: 10.00          Avg: 9.99 (0.00)          | w_noise: 0.36788
Step   80000 (g8.1+d9.2)s         | [D] min: 1.08       max: 3.38      | [R_te] min: 310.05         max: 451.37         Avg: 381.46 (14.14)       | w_noise: 0.12980
Step   85000 (g5.4+d7.1)s         | [D] min: 1.19       max: 3.56      | [R_te] min: 93.93          max: 565.59         Avg: 369.74 (58.01)       | w_noise: 0.12091
Step   90000 (g7.9+d10.8)s        | [D] min: 1.22       max: 3.54      | [R_te] min: 20.39          max: 681.59         Avg: 459.08 (69.37)       | w_noise: 0.11280
Step   95000 (g3.7+d7.9)s         | [D] min: 1.19       max: 3.20      | [R_te] min: 465.93         max: 629.28         Avg: 527.66 (13.72)       | w_noise: 0.10536
Step  100000 (g2.7+d7.1)s         | [D] min: 0.97       max: 4.01      | [R_te] min: 16.96          max: 660.10         Avg: 470.96 (55.52)       | w_noise: 0.09855
Step  105000 (g2.2+d5.5)s         | [D] min: 1.22       max: 3.44      | [R_te] min: 454.45         max: 632.41         Avg: 486.67 (15.88)       | w_noise: 0.09229
Step  110000 (g8.0+d8.5)s         | [D] min: 1.10       max: 3.51      | [R_te] min: 76.76          max: 652.73         Avg: 245.19 (79.00)       | w_noise: 0.08657
Step  115000 (g6.6+d8.2)s         | [D] min: 0.85       max: 3.69      | [R_te] min: 396.50         max: 697.71         Avg: 587.69 (24.45)       | w_noise: 0.08231
Step  120000 (g4.5+d8.0)s         | [D] min: 1.27       max: 3.50      | [R_te] min: 464.88         max: 669.50         Avg: 581.02 (20.54)       | w_noise: 0.07742
Step  125000 (g5.6+d8.3)s         | [D] min: 1.17       max: 3.41      | [R_te] min: 568.05         max: 722.02         Avg: 650.98 (14.39)       | w_noise: 0.07293
Step  130000 (g5.3+d7.5)s         | [D] min: 0.94       max: 3.56      | [R_te] min: 420.47         max: 701.29         Avg: 599.53 (28.38)       | w_noise: 0.06882
Step  135000 (g8.8+d10.1)s        | [D] min: 1.15       max: 3.26      | [R_te] min: 17.33          max: 598.65         Avg: 439.83 (49.60)       | w_noise: 0.06507
Step  140000 (g5.5+d6.5)s         | [D] min: 1.06       max: 3.35      | [R_te] min: 13.29          max: 577.89         Avg: 398.02 (47.08)       | w_noise: 0.06160
Step  145000 (g9.8+d9.0)s         | [D] min: 1.03       max: 3.75      | [R_te] min: 4.17           max: 543.51         Avg: 371.31 (44.48)       | w_noise: 0.05848
Step  150000 (g4.3+d6.8)s         | [D] min: 1.15       max: 3.66      | [R_te] min: 346.01         max: 483.94         Avg: 419.67 (16.07)       | w_noise: 0.05559
Step  155000 (g8.1+d7.9)s         | [D] min: 1.07       max: 3.19      | [R_te] min: 385.69         max: 447.17         Avg: 417.71 (5.64)        | w_noise: 0.05302
Step  160000 (g8.3+d9.6)s         | [D] min: 0.95       max: 3.62      | [R_te] min: 395.60         max: 673.34         Avg: 578.17 (29.04)       | w_noise: 0.05071
Step  165000 (g7.2+d7.2)s         | [D] min: 1.02       max: 3.22      | [R_te] min: 447.14         max: 549.11         Avg: 498.75 (10.85)       | w_noise: 0.04854
Step  170000 (g4.4+d8.6)s         | [D] min: 0.94       max: 3.53      | [R_te] min: 435.01         max: 567.62         Avg: 505.00 (11.81)       | w_noise: 0.04662
Step  175000 (g5.8+d8.0)s         | [D] min: 1.04       max: 3.14      | [R_te] min: 378.52         max: 475.07         Avg: 423.60 (10.57)       | w_noise: 0.04490
Step  180000 (g5.7+d8.9)s         | [D] min: 0.79       max: 3.27      | [R_te] min: 380.67         max: 661.86         Avg: 471.09 (28.69)       | w_noise: 0.04329
Step  185000 (g7.5+d9.1)s         | [D] min: 1.08       max: 3.47      | [R_te] min: 405.84         max: 664.10         Avg: 528.49 (27.33)       | w_noise: 0.04188
Step  190000 (g7.7+d11.1)s        | [D] min: 0.94       max: 3.34      | [R_te] min: 314.72         max: 379.75         Avg: 348.00 (6.76)        | w_noise: 0.04060
Step  195000 (g6.4+d8.6)s         | [D] min: 0.87       max: 3.13      | [R_te] min: 456.50         max: 498.97         Avg: 484.63 (4.37)        | w_noise: 0.03944
Step  200000 (g4.8+d7.2)s         | [D] min: 0.74       max: 3.87      | [R_te] min: 336.17         max: 465.61         Avg: 400.02 (15.90)       | w_noise: 0.03839
Step  205000 (g6.7+d8.9)s         | [D] min: 1.05       max: 3.75      | [R_te] min: 356.25         max: 451.60         Avg: 390.46 (8.33)        | w_noise: 0.03745
Step  210000 (g4.1+d7.8)s         | [D] min: 0.79       max: 3.66      | [R_te] min: 194.12         max: 418.48         Avg: 311.44 (26.46)       | w_noise: 0.03662
Step  215000 (g6.5+d9.1)s         | [D] min: 0.73       max: 3.84      | [R_te] min: 462.25         max: 591.85         Avg: 520.17 (12.70)       | w_noise: 0.03591
Step  220000 (g4.6+d6.6)s         | [D] min: 0.65       max: 3.60      | [R_te] min: 308.56         max: 640.01         Avg: 393.89 (30.85)       | w_noise: 0.03522
Step  225000 (g3.6+d8.1)s         | [D] min: 0.77       max: 3.58      | [R_te] min: 411.48         max: 637.50         Avg: 538.83 (20.89)       | w_noise: 0.03455
Step  230000 (g5.6+d8.2)s         | [D] min: 0.57       max: 3.62      | [R_te] min: 90.50          max: 562.77         Avg: 169.54 (46.76)       | w_noise: 0.03409
Step  235000 (g7.7+d9.6)s         | [D] min: 0.75       max: 3.45      | [R_te] min: 107.64         max: 591.75         Avg: 354.32 (59.32)       | w_noise: 0.03366
Step  240000 (g6.7+d7.0)s         | [D] min: 0.64       max: 3.48      | [R_te] min: 473.07         max: 750.84         Avg: 590.77 (27.11)       | w_noise: 0.03320
Step  245000 (g6.1+d7.2)s         | [D] min: 0.51       max: 3.26      | [R_te] min: 11.54          max: 650.92         Avg: 460.56 (56.82)       | w_noise: 0.03284
Step  250000 (g3.7+d7.8)s         | [D] min: 0.64       max: 3.37      | [R_te] min: 175.70         max: 748.72         Avg: 527.36 (51.16)       | w_noise: 0.03252
Step  255000 (g3.5+d6.2)s         | [D] min: 0.64       max: 3.60      | [R_te] min: 147.29         max: 474.91         Avg: 350.90 (38.97)       | w_noise: 0.03224
Step  260000 (g6.4+d8.7)s         | [D] min: 0.64       max: 3.58      | [R_te] min: 131.24         max: 718.69         Avg: 496.00 (50.53)       | w_noise: 0.03202
Step  265000 (g6.2+d8.0)s         | [D] min: 0.54       max: 3.42      | [R_te] min: 402.56         max: 729.64         Avg: 503.06 (27.58)       | w_noise: 0.03181
Step  270000 (g6.5+d9.6)s         | [D] min: 0.55       max: 3.28      | [R_te] min: 323.04         max: 594.12         Avg: 490.57 (31.92)       | w_noise: 0.03158
Step  275000 (g4.9+d7.3)s         | [D] min: 0.40       max: 3.41      | [R_te] min: 321.44         max: 762.83         Avg: 515.02 (35.96)       | w_noise: 0.03145
Step  280000 (g5.7+d10.0)s        | [D] min: 0.52       max: 3.56      | [R_te] min: 379.18         max: 760.25         Avg: 527.53 (35.22)       | w_noise: 0.03131
Step  285000 (g3.9+d11.1)s        | [D] min: 0.47       max: 3.43      | [R_te] min: 21.54          max: 502.06         Avg: 300.84 (57.28)       | w_noise: 0.03122
Step  290000 (g3.5+d7.9)s         | [D] min: 0.39       max: 3.33      | [R_te] min: 139.64         max: 540.62         Avg: 370.70 (48.66)       | w_noise: 0.03117
Step  295000 (g5.1+d8.8)s         | [D] min: 0.48       max: 3.38      | [R_te] min: 99.43          max: 383.88         Avg: 293.45 (36.71)       | w_noise: 0.03112
Step  300000 (g4.4+d9.4)s         | [D] min: 0.47       max: 3.90      | [R_te] min: 124.69         max: 570.46         Avg: 362.69 (43.83)       | w_noise: 0.03112
Step  305000 (g7.4+d8.3)s         | [D] min: 0.45       max: 3.23      | [R_te] min: 171.00         max: 468.89         Avg: 360.51 (25.45)       | w_noise: 0.03111
Step  310000 (g6.8+d9.1)s         | [D] min: 0.42       max: 3.59      | [R_te] min: 114.08         max: 585.51         Avg: 261.42 (54.95)       | w_noise: 0.03108
Step  315000 (g4.3+d6.4)s         | [D] min: 0.43       max: 3.66      | [R_te] min: 141.97         max: 479.35         Avg: 305.73 (40.94)       | w_noise: 0.03108
Step  320000 (g4.5+d8.7)s         | [D] min: 0.48       max: 3.22      | [R_te] min: 136.75         max: 600.70         Avg: 472.01 (42.47)       | w_noise: 0.03102
Step  325000 (g3.8+d9.5)s         | [D] min: 0.37       max: 3.65      | [R_te] min: 105.15         max: 442.28         Avg: 304.97 (41.73)       | w_noise: 0.03096
Step  330000 (g4.2+d7.7)s         | [D] min: 0.35       max: 3.84      | [R_te] min: 373.20         max: 643.14         Avg: 509.55 (29.22)       | w_noise: 0.03094
Step  335000 (g6.6+d9.7)s         | [D] min: 0.35       max: 3.39      | [R_te] min: 134.47         max: 691.27         Avg: 508.21 (51.58)       | w_noise: 0.03092
Step  340000 (g3.7+d7.3)s         | [D] min: 0.33       max: 3.22      | [R_te] min: 141.36         max: 626.59         Avg: 463.37 (44.53)       | w_noise: 0.03091
Step  345000 (g4.1+d7.4)s         | [D] min: 0.28       max: 2.90      | [R_te] min: 384.19         max: 736.51         Avg: 572.35 (30.70)       | w_noise: 0.03084
Step  350000 (g7.2+d8.0)s         | [D] min: 0.22       max: 3.66      | [R_te] min: 13.24          max: 604.79         Avg: 392.41 (56.79)       | w_noise: 0.03089
Step  355000 (g9.0+d9.5)s         | [D] min: 0.42       max: 4.16      | [R_te] min: 5.75           max: 764.05         Avg: 499.00 (63.39)       | w_noise: 0.03082
Step  360000 (g5.6+d8.9)s         | [D] min: 0.67       max: 3.86      | [R_te] min: 15.80          max: 622.37         Avg: 371.81 (55.86)       | w_noise: 0.03080
Step  365000 (g4.5+d6.0)s         | [D] min: 0.36       max: 2.94      | [R_te] min: 115.65         max: 648.27         Avg: 405.01 (51.59)       | w_noise: 0.03083
Step  370000 (g6.8+d10.0)s        | [D] min: 0.53       max: 3.59      | [R_te] min: 36.00          max: 518.62         Avg: 326.17 (50.94)       | w_noise: 0.03079
Step  375000 (g5.8+d10.3)s        | [D] min: 0.57       max: 3.50      | [R_te] min: 41.00          max: 728.54         Avg: 367.63 (60.55)       | w_noise: 0.03077
Step  380000 (g4.4+d8.7)s         | [D] min: 0.37       max: 2.92      | [R_te] min: 47.76          max: 588.86         Avg: 408.89 (52.11)       | w_noise: 0.03071
Step  385000 (g5.4+d8.2)s         | [D] min: 0.32       max: 3.91      | [R_te] min: 406.41         max: 613.89         Avg: 501.05 (22.02)       | w_noise: 0.03070
Step  390000 (g2.8+d9.1)s         | [D] min: 0.47       max: 2.92      | [R_te] min: 287.93         max: 499.81         Avg: 410.90 (23.57)       | w_noise: 0.03076
Step  395000 (g3.9+d7.5)s         | [D] min: 0.26       max: 3.07      | [R_te] min: 201.42         max: 497.81         Avg: 410.81 (26.99)       | w_noise: 0.03075
Step  400000 (g3.2+d8.2)s         | [D] min: 0.41       max: 3.36      | [R_te] min: 35.13          max: 720.91         Avg: 387.73 (66.55)       | w_noise: 0.03075
Step  405000 (g6.4+d9.7)s         | [D] min: 0.39       max: 3.28      | [R_te] min: 15.09          max: 620.92         Avg: 336.09 (65.24)       | w_noise: 0.03080
Step  410000 (g5.0+d8.8)s         | [D] min: 0.38       max: 3.16      | [R_te] min: 49.71          max: 591.64         Avg: 395.16 (46.59)       | w_noise: 0.03075
Step  415000 (g4.5+d8.8)s         | [D] min: 0.27       max: 3.57      | [R_te] min: 319.93         max: 548.84         Avg: 442.05 (24.81)       | w_noise: 0.03066
Step  420000 (g6.4+d11.0)s        | [D] min: 0.35       max: 3.41      | [R_te] min: 53.98          max: 730.51         Avg: 458.82 (57.94)       | w_noise: 0.03070
Step  425000 (g8.5+d9.8)s         | [D] min: 0.32       max: 3.58      | [R_te] min: 38.87          max: 680.99         Avg: 337.24 (60.89)       | w_noise: 0.03066
Step  430000 (g5.1+d7.9)s         | [D] min: 0.29       max: 3.55      | [R_te] min: 177.60         max: 575.83         Avg: 428.12 (34.98)       | w_noise: 0.03063
Step  435000 (g4.5+d7.2)s         | [D] min: 0.38       max: 3.71      | [R_te] min: 42.16          max: 627.70         Avg: 379.32 (65.98)       | w_noise: 0.03065
Step  440000 (g3.6+d10.8)s        | [D] min: 0.41       max: 3.35      | [R_te] min: 356.99         max: 633.42         Avg: 458.82 (22.32)       | w_noise: 0.03064
Step  445000 (g3.6+d7.4)s         | [D] min: 0.20       max: 3.33      | [R_te] min: 170.88         max: 748.03         Avg: 411.66 (43.07)       | w_noise: 0.03064
Step  450000 (g4.3+d8.9)s         | [D] min: 0.55       max: 3.25      | [R_te] min: 312.08         max: 671.38         Avg: 489.51 (36.37)       | w_noise: 0.03065
Step  455000 (g5.6+d7.7)s         | [D] min: 0.28       max: 3.58      | [R_te] min: 377.43         max: 593.00         Avg: 471.82 (24.05)       | w_noise: 0.03074
Step  460000 (g7.8+d7.3)s         | [D] min: 0.53       max: 4.10      | [R_te] min: 60.37          max: 681.24         Avg: 399.71 (57.97)       | w_noise: 0.03071
Step  465000 (g9.7+d9.5)s         | [D] min: 0.46       max: 3.06      | [R_te] min: 44.28          max: 651.72         Avg: 464.77 (57.13)       | w_noise: 0.03073
Step  470000 (g5.8+d11.6)s        | [D] min: 0.62       max: 3.75      | [R_te] min: 46.97          max: 668.67         Avg: 503.34 (65.12)       | w_noise: 0.03071
Step  475000 (g6.9+d8.0)s         | [D] min: 0.56       max: 3.22      | [R_te] min: 305.94         max: 716.29         Avg: 531.44 (42.65)       | w_noise: 0.03068
Step  480000 (g4.1+d8.9)s         | [D] min: 0.37       max: 3.07      | [R_te] min: 159.18         max: 667.18         Avg: 549.39 (43.08)       | w_noise: 0.03068
Step  485000 (g6.6+d8.9)s         | [D] min: 0.38       max: 3.27      | [R_te] min: 153.43         max: 727.22         Avg: 510.90 (59.88)       | w_noise: 0.03060
Step  490000 (g4.3+d8.9)s         | [D] min: 0.48       max: 3.10      | [R_te] min: 65.43          max: 627.27         Avg: 336.35 (59.60)       | w_noise: 0.03059
Step  495000 (g7.6+d10.8)s        | [D] min: 0.37       max: 3.11      | [R_te] min: 45.64          max: 710.67         Avg: 428.19 (67.73)       | w_noise: 0.03064
Step  500000 (g4.8+d10.2)s        | [D] min: 0.38       max: 3.48      | [R_te] min: 38.80          max: 604.17         Avg: 424.49 (54.62)       | w_noise: 0.03060
Step  505000 (g3.0+d7.2)s         | [D] min: 0.30       max: 3.22      | [R_te] min: 22.68          max: 668.86         Avg: 331.08 (82.34)       | w_noise: 0.03066
Step  510000 (g9.8+d9.2)s         | [D] min: 0.51       max: 3.19      | [R_te] min: 40.45          max: 699.48         Avg: 405.64 (81.31)       | w_noise: 0.03060
Step  515000 (g6.5+d10.3)s        | [D] min: 0.39       max: 3.40      | [R_te] min: 23.83          max: 662.30         Avg: 343.44 (70.99)       | w_noise: 0.03062
Step  520000 (g7.0+d8.3)s         | [D] min: 0.49       max: 3.33      | [R_te] min: 52.10          max: 525.43         Avg: 401.97 (44.41)       | w_noise: 0.03068
Step  525000 (g8.5+d12.4)s        | [D] min: 0.38       max: 3.02      | [R_te] min: 396.20         max: 694.68         Avg: 510.86 (27.52)       | w_noise: 0.03061
Step  530000 (g8.9+d9.7)s         | [D] min: 0.45       max: 3.42      | [R_te] min: 321.69         max: 762.77         Avg: 539.69 (35.90)       | w_noise: 0.03063
Step  535000 (g2.3+d5.6)s         | [D] min: 0.30       max: 3.74      | [R_te] min: 24.72          max: 532.21         Avg: 317.62 (53.26)       | w_noise: 0.03067
Step  540000 (g3.8+d7.2)s         | [D] min: 0.22       max: 3.19      | [R_te] min: 75.42          max: 642.70         Avg: 355.97 (60.40)       | w_noise: 0.03066
Step  545000 (g7.8+d9.8)s         | [D] min: 0.36       max: 3.14      | [R_te] min: 188.87         max: 665.96         Avg: 489.79 (44.28)       | w_noise: 0.03059
Step  550000 (g4.7+d8.1)s         | [D] min: 0.39       max: 3.62      | [R_te] min: 170.81         max: 606.62         Avg: 457.27 (38.54)       | w_noise: 0.03056
Step  555000 (g4.1+d8.3)s         | [D] min: 0.25       max: 3.08      | [R_te] min: 20.75          max: 642.00         Avg: 302.24 (68.54)       | w_noise: 0.03063
Step  560000 (g3.2+d8.5)s         | [D] min: 0.37       max: 2.70      | [R_te] min: 106.78         max: 526.83         Avg: 398.83 (36.43)       | w_noise: 0.03059
Step  565000 (g3.5+d7.7)s         | [D] min: 0.70       max: 3.04      | [R_te] min: 36.37          max: 666.63         Avg: 466.13 (56.15)       | w_noise: 0.03059
Step  570000 (g3.4+d7.6)s         | [D] min: 0.42       max: 3.54      | [R_te] min: 47.69          max: 651.77         Avg: 459.08 (55.04)       | w_noise: 0.03064
Step  575000 (g2.2+d6.4)s         | [D] min: 0.37       max: 3.76      | [R_te] min: 52.12          max: 680.75         Avg: 495.88 (52.60)       | w_noise: 0.03055
Step  580000 (g4.2+d8.8)s         | [D] min: 0.49       max: 3.36      | [R_te] min: 473.68         max: 732.13         Avg: 613.96 (24.13)       | w_noise: 0.03062
Step  585000 (g7.5+d9.0)s         | [D] min: 0.44       max: 3.06      | [R_te] min: 456.60         max: 693.62         Avg: 609.56 (22.02)       | w_noise: 0.03061
Step  590000 (g2.7+d6.6)s         | [D] min: 0.54       max: 3.40      | [R_te] min: 398.40         max: 681.26         Avg: 542.54 (33.68)       | w_noise: 0.03059
Step  595000 (g5.8+d7.6)s         | [D] min: 0.51       max: 3.64      | [R_te] min: 367.34         max: 725.43         Avg: 524.67 (33.29)       | w_noise: 0.03059
Step  600000 (g6.8+d13.1)s        | [D] min: 0.62       max: 2.80      | [R_te] min: 465.60         max: 679.33         Avg: 572.26 (20.73)       | w_noise: 0.03059
Step  605000 (g6.7+d8.9)s         | [D] min: 0.53       max: 3.40      | [R_te] min: 454.84         max: 663.41         Avg: 576.79 (22.22)       | w_noise: 0.03061
Step  610000 (g6.7+d9.1)s         | [D] min: 0.51       max: 3.58      | [R_te] min: 472.97         max: 769.81         Avg: 621.19 (27.61)       | w_noise: 0.03056
Step  615000 (g6.1+d10.3)s        | [D] min: 0.69       max: 3.27      | [R_te] min: 458.28         max: 706.35         Avg: 612.19 (20.47)       | w_noise: 0.03056
Step  620000 (g5.7+d9.2)s         | [D] min: 0.46       max: 3.28      | [R_te] min: 419.73         max: 748.18         Avg: 571.70 (29.09)       | w_noise: 0.03054
Step  625000 (g5.6+d10.5)s        | [D] min: 0.68       max: 3.26      | [R_te] min: 492.47         max: 760.10         Avg: 641.46 (24.23)       | w_noise: 0.03061
Step  630000 (g3.6+d7.7)s         | [D] min: 0.55       max: 3.34      | [R_te] min: 445.48         max: 638.58         Avg: 529.14 (22.51)       | w_noise: 0.03058
Step  635000 (g4.8+d6.9)s         | [D] min: 0.55       max: 2.95      | [R_te] min: 483.70         max: 744.31         Avg: 617.82 (23.08)       | w_noise: 0.03051
Step  640000 (g4.8+d8.7)s         | [D] min: 0.55       max: 3.11      | [R_te] min: 504.43         max: 711.38         Avg: 598.89 (19.49)       | w_noise: 0.03053
Step  645000 (g3.9+d10.1)s        | [D] min: 0.56       max: 3.34      | [R_te] min: 35.41          max: 737.42         Avg: 517.69 (74.82)       | w_noise: 0.03052
Step  650000 (g3.5+d7.6)s         | [D] min: 0.71       max: 2.82      | [R_te] min: 510.11         max: 764.46         Avg: 614.87 (21.83)       | w_noise: 0.03052
Step  655000 (g5.6+d10.6)s        | [D] min: 0.54       max: 2.49      | [R_te] min: 395.29         max: 739.50         Avg: 605.36 (27.24)       | w_noise: 0.03056
Step  660000 (g3.0+d7.3)s         | [D] min: 0.46       max: 3.00      | [R_te] min: 569.65         max: 754.89         Avg: 644.84 (16.97)       | w_noise: 0.03060
Step  665000 (g3.2+d9.4)s         | [D] min: 0.59       max: 3.61      | [R_te] min: 508.62         max: 706.10         Avg: 624.21 (20.87)       | w_noise: 0.03054
Step  670000 (g7.5+d11.3)s        | [D] min: 0.69       max: 3.16      | [R_te] min: 628.40         max: 818.35         Avg: 719.53 (19.52)       | w_noise: 0.03047
Step  675000 (g9.5+d9.2)s         | [D] min: 0.47       max: 3.36      | [R_te] min: 576.53         max: 759.84         Avg: 679.82 (17.69)       | w_noise: 0.03055
Step  680000 (g6.8+d8.2)s         | [D] min: 0.76       max: 2.99      | [R_te] min: 602.87         max: 760.84         Avg: 686.89 (17.56)       | w_noise: 0.03057
Step  685000 (g10.3+d12.4)s       | [D] min: 0.65       max: 3.31      | [R_te] min: 535.08         max: 799.35         Avg: 706.00 (26.22)       | w_noise: 0.03060
Step  690000 (g5.5+d6.6)s         | [D] min: 0.45       max: 3.31      | [R_te] min: 416.85         max: 774.12         Avg: 666.15 (33.82)       | w_noise: 0.03054
Step  695000 (g5.0+d8.9)s         | [D] min: 0.42       max: 3.73      | [R_te] min: 593.68         max: 769.57         Avg: 698.73 (16.71)       | w_noise: 0.03051
Step  700000 (g7.3+d8.4)s         | [D] min: 0.34       max: 3.35      | [R_te] min: 586.67         max: 766.42         Avg: 700.07 (17.02)       | w_noise: 0.03053
Step  705000 (g4.5+d10.3)s        | [D] min: 0.60       max: 3.31      | [R_te] min: 578.48         max: 771.95         Avg: 686.89 (19.39)       | w_noise: 0.03054
Step  710000 (g4.3+d8.5)s         | [D] min: 0.57       max: 3.03      | [R_te] min: 557.94         max: 775.50         Avg: 666.34 (26.06)       | w_noise: 0.03055
Step  715000 (g7.2+d8.3)s         | [D] min: 0.52       max: 2.83      | [R_te] min: 597.86         max: 795.73         Avg: 714.76 (19.35)       | w_noise: 0.03050
Step  720000 (g5.7+d8.2)s         | [D] min: 0.67       max: 3.54      | [R_te] min: 474.42         max: 802.54         Avg: 625.86 (30.06)       | w_noise: 0.03058
Step  725000 (g5.2+d8.4)s         | [D] min: 0.56       max: 3.24      | [R_te] min: 575.41         max: 799.16         Avg: 655.20 (20.71)       | w_noise: 0.03061
Step  730000 (g7.7+d9.7)s         | [D] min: 0.72       max: 3.12      | [R_te] min: 560.52         max: 766.27         Avg: 658.47 (21.20)       | w_noise: 0.03058
Step  735000 (g4.6+d9.3)s         | [D] min: 0.54       max: 2.83      | [R_te] min: 608.88         max: 750.22         Avg: 682.22 (13.86)       | w_noise: 0.03055
Step  740000 (g9.7+d10.1)s        | [D] min: 0.78       max: 3.23      | [R_te] min: 478.53         max: 818.54         Avg: 666.48 (30.70)       | w_noise: 0.03059
Step  745000 (g7.3+d10.7)s        | [D] min: 0.39       max: 3.17      | [R_te] min: 562.77         max: 736.44         Avg: 659.46 (17.46)       | w_noise: 0.03059
Step  750000 (g6.0+d10.1)s        | [D] min: 0.58       max: 3.15      | [R_te] min: 532.31         max: 722.91         Avg: 659.98 (17.32)       | w_noise: 0.03055
Step  755000 (g7.8+d13.2)s        | [D] min: 0.48       max: 2.96      | [R_te] min: 563.34         max: 771.76         Avg: 678.43 (18.32)       | w_noise: 0.03057
Step  760000 (g4.2+d9.1)s         | [D] min: 0.57       max: 2.95      | [R_te] min: 576.23         max: 769.48         Avg: 688.07 (16.27)       | w_noise: 0.03050
Step  765000 (g3.8+d8.1)s         | [D] min: 0.48       max: 3.24      | [R_te] min: 494.96         max: 760.31         Avg: 669.23 (22.43)       | w_noise: 0.03058
Step  770000 (g5.1+d11.8)s        | [D] min: 0.61       max: 3.99      | [R_te] min: 584.19         max: 718.07         Avg: 658.04 (13.18)       | w_noise: 0.03058
Step  775000 (g4.2+d8.0)s         | [D] min: 0.56       max: 2.95      | [R_te] min: 418.96         max: 704.71         Avg: 610.29 (24.77)       | w_noise: 0.03047
Step  780000 (g2.1+d6.2)s         | [D] min: 0.57       max: 3.13      | [R_te] min: 395.88         max: 750.70         Avg: 604.84 (32.38)       | w_noise: 0.03050
Step  785000 (g4.2+d7.3)s         | [D] min: 0.56       max: 2.98      | [R_te] min: 469.51         max: 743.66         Avg: 599.36 (28.76)       | w_noise: 0.03051
Step  790000 (g7.4+d11.5)s        | [D] min: 0.67       max: 2.77      | [R_te] min: 410.38         max: 753.26         Avg: 550.72 (39.11)       | w_noise: 0.03051
Step  795000 (g9.0+d11.7)s        | [D] min: 0.52       max: 2.75      | [R_te] min: 411.67         max: 699.78         Avg: 579.14 (27.84)       | w_noise: 0.03061
Step  800000 (g5.4+d9.9)s         | [D] min: 0.60       max: 2.75      | [R_te] min: 350.81         max: 713.57         Avg: 551.96 (33.07)       | w_noise: 0.03062
Step  805000 (g4.1+d6.8)s         | [D] min: 0.37       max: 3.20      | [R_te] min: 401.99         max: 720.23         Avg: 530.06 (34.20)       | w_noise: 0.03056
Step  810000 (g6.4+d9.1)s         | [D] min: 0.50       max: 2.90      | [R_te] min: 420.95         max: 672.76         Avg: 529.78 (22.36)       | w_noise: 0.03054
Step  815000 (g8.4+d7.8)s         | [D] min: 0.61       max: 3.00      | [R_te] min: 426.85         max: 654.78         Avg: 528.53 (24.25)       | w_noise: 0.03047
Step  820000 (g8.4+d12.1)s        | [D] min: 0.63       max: 3.05      | [R_te] min: 382.35         max: 705.73         Avg: 539.71 (35.30)       | w_noise: 0.03055
